genotype,sex,animalNo,expType,birthDate,fps,traceLenFrame,traceLenSec,inZoneFraction,inZoneDuration,inZoneMedDiverg_Deg,path2_inZoneBendability,path2_midLineUniform_mm,path2_midLineUniform_pix,path2_head_mm,path2_tail_mm,path2_probDensity,path2_smr,path2_s2r,path2_seq,path2_csv,path2_mat,path2_anaMat,avi,latency_to_m_cell,latency_to_others,m_cell_spikes,median_spike_instFreq_Hz,other_spikes,path2_spike_train_df,path2_trace_mm
rei-HT,M,12,c-start,08-2019,924.0,4620,5.0,,,,,,/home/bgeurten/fishDataBase/cst_rei-HT_08-2019_M_12_ID#1042/midLineUniform_pix.csv,/home/bgeurten/fishDataBase/cst_rei-HT_08-2019_M_12_ID#1042/head_mm.csv,/home/bgeurten/fishDataBase/cst_rei-HT_08-2019_M_12_ID#1042/tail_mm.csv,,/home/bgeurten/cstart_experiments/rei/Heterozygous/Male/movie39/HtM12.smr,/home/bgeurten/cstart_experiments/rei/Heterozygous/Male/movie39/HtM12.S2R,,/home/bgeurten/cstart_experiments/rei/Heterozygous/Male/movie39/HtM12_box.csv,/home/bgeurten/cstart_experiments/rei/Heterozygous/Male/movie39/C_START_rei_11_2018_HtM12_result.mat,/home/bgeurten/cstart_experiments/rei/Heterozygous/Male/movie39/C_START_rei_11_2018_HtM12_result_ana.mat,/home/bgeurten/cstart_experiments/rei/Heterozygous/Male/movie39/HtM12.avi,0.019430999999999976,0.020232000000000028,45.0,587.8894767783821,566.0,/home/bgeurten/fishDataBase/cst_rei-HT_08-2019_M_12_ID#1042/spike_train_df.csv,/home/bgeurten/fishDataBase/cst_rei-HT_08-2019_M_12_ID#1042/trace_mm.csv
rei-HT,M,50,c-start,08-2019,923.0,4615,5.0,,,,,,/home/bgeurten/fishDataBase/cst_rei-HT_08-2019_M_50_ID#1043/midLineUniform_pix.csv,,,,/home/bgeurten/cstart_experiments/rei/Heterozygous/Male/movie16/rei_cstHtM5_06-2020.smr,/home/bgeurten/cstart_experiments/rei/Heterozygous/Male/movie16/rei_cstHtM5_06-2020.S2R,,,/home/bgeurten/cstart_experiments/rei/Heterozygous/Male/movie16/rei_cstHtM5_06_2020_result.mat,/home/bgeurten/cstart_experiments/rei/Heterozygous/Male/movie16/rei_cstHtM5_06_2020_result_ana.mat,/home/bgeurten/cstart_experiments/rei/Heterozygous/Male/movie16/rei_cstHtM5_06-2020.avi,1.1324609999999997,0.003662999999999972,28.0,345.0655624568588,1818.0,/home/bgeurten/fishDataBase/cst_rei-HT_08-2019_M_50_ID#1043/spike_train_df.csv,/home/bgeurten/fishDataBase/cst_rei-HT_08-2019_M_50_ID#1043/trace_mm.csv
rei-HT,M,16,c-start,08-2019,922.0,4614,5.004338394793926,,,,,,,/home/bgeurten/fishDataBase/cst_rei-HT_08-2019_M_16_ID#1044/head_mm.csv,/home/bgeurten/fishDataBase/cst_rei-HT_08-2019_M_16_ID#1044/tail_mm.csv,,/home/bgeurten/cstart_experiments/rei/Heterozygous/Male/movie27/rei_cstHtM16_06-2020.smr,/home/bgeurten/cstart_experiments/rei/Heterozygous/Male/movie27/rei_cstHtM16_06-2020.S2R,,/home/bgeurten/cstart_experiments/rei/Heterozygous/Male/movie43/HtM16_box.csv,/home/bgeurten/cstart_experiments/rei/Heterozygous/Male/movie27/rei_cstHtM16_06_2020_result.mat,/home/bgeurten/cstart_experiments/rei/Heterozygous/Male/movie27/rei_cstHtM16_06_2020_result_ana.mat,/home/bgeurten/cstart_experiments/rei/Heterozygous/Male/movie27/rei_cstHtM16_06-2020.avi,,,,,,,/home/bgeurten/fishDataBase/cst_rei-HT_08-2019_M_16_ID#1044/trace_mm.csv
rei-HT,M,51,c-start,08-2019,923.0,4615,5.0,,,,,,/home/bgeurten/fishDataBase/cst_rei-HT_08-2019_M_51_ID#1045/midLineUniform_pix.csv,,,,/home/bgeurten/cstart_experiments/rei/Heterozygous/Male/movie5/rei_cstHtM5_11-2019R.smr,/home/bgeurten/cstart_experiments/rei/Heterozygous/Male/movie5/rei_cstHtM5_11-2019R.S2R,,,/home/bgeurten/cstart_experiments/rei/Heterozygous/Male/movie5/rei_cstHtM5_11_2019R_result.mat,/home/bgeurten/cstart_experiments/rei/Heterozygous/Male/movie5/rei_cstHtM5_11_2019R_result_ana.mat,/home/bgeurten/cstart_experiments/rei/Heterozygous/Male/movie5/rei_cstHtM5_11-2019R.avi,1.1568509999999999,0.0046800000000000175,28.0,442.6737494466557,1796.0,/home/bgeurten/fishDataBase/cst_rei-HT_08-2019_M_51_ID#1045/spike_train_df.csv,/home/bgeurten/fishDataBase/cst_rei-HT_08-2019_M_51_ID#1045/trace_mm.csv
rei-HT,M,80,c-start,08-2019,923.0,4615,5.0,,,,,,/home/bgeurten/fishDataBase/cst_rei-HT_08-2019_M_80_ID#1046/midLineUniform_pix.csv,,,,/home/bgeurten/cstart_experiments/rei/Heterozygous/Male/movie19/rei_cstHtM8_06-2020.smr,/home/bgeurten/cstart_experiments/rei/Heterozygous/Male/movie19/rei_cstHtM8_06-2020.S2R,,,/home/bgeurten/cstart_experiments/rei/Heterozygous/Male/movie19/rei_cstHtM8_06_2020_result.mat,/home/bgeurten/cstart_experiments/rei/Heterozygous/Male/movie19/rei_cstHtM8_06_2020_result_ana.mat,/home/bgeurten/cstart_experiments/rei/Heterozygous/Male/movie19/rei_cstHtM8_06-2020.avi,1.127376,0.01291500000000001,58.0,100.4621257785768,701.0,/home/bgeurten/fishDataBase/cst_rei-HT_08-2019_M_80_ID#1046/spike_train_df.csv,/home/bgeurten/fishDataBase/cst_rei-HT_08-2019_M_80_ID#1046/trace_mm.csv
rei-HT,M,2,c-start,08-2019,924.0,4620,5.0,,,,,,,/home/bgeurten/fishDataBase/cst_rei-HT_08-2019_M_2_ID#1047/head_mm.csv,/home/bgeurten/fishDataBase/cst_rei-HT_08-2019_M_2_ID#1047/tail_mm.csv,,/home/bgeurten/cstart_experiments/rei/Heterozygous/Male/movie31/HtM2.smr,,,/home/bgeurten/cstart_experiments/rei/Heterozygous/Male/movie31/HtM2_box.csv,/home/bgeurten/cstart_experiments/rei/Heterozygous/Male/movie31/C_START_rei_11_2018_HtM2_result.mat,/home/bgeurten/cstart_experiments/rei/Heterozygous/Male/movie31/C_START_rei_11_2018_HtM2_result_ana.mat,/home/bgeurten/cstart_experiments/rei/Heterozygous/Male/movie31/HtM2.avi,0.029789999999999983,0.004562999999999984,26.0,726.2164124908254,3317.0,/home/bgeurten/fishDataBase/cst_rei-HT_08-2019_M_2_ID#1047/spike_train_df.csv,/home/bgeurten/fishDataBase/cst_rei-HT_08-2019_M_2_ID#1047/trace_mm.csv
rei-HT,M,32,c-start,08-2019,924.0,4620,5.0,,,,,,/home/bgeurten/fishDataBase/cst_rei-HT_08-2019_M_32_ID#1048/midLineUniform_pix.csv,/home/bgeurten/fishDataBase/cst_rei-HT_08-2019_M_32_ID#1048/head_mm.csv,/home/bgeurten/fishDataBase/cst_rei-HT_08-2019_M_32_ID#1048/tail_mm.csv,,/home/bgeurten/cstart_experiments/rei/Heterozygous/Male/movie56/HtM32.smr,/home/bgeurten/cstart_experiments/rei/Heterozygous/Male/movie56/HtM32.S2R,,/home/bgeurten/cstart_experiments/rei/Heterozygous/Male/movie56/HtM32_box.csv,/home/bgeurten/cstart_experiments/rei/Heterozygous/Male/movie56/C_START_rei_11_2018_HtM32_result.mat,/home/bgeurten/cstart_experiments/rei/Heterozygous/Male/movie56/C_START_rei_11_2018_HtM32_result_ana.mat,/home/bgeurten/cstart_experiments/rei/Heterozygous/Male/movie56/HtM32.avi,1.272879,0.004365000000000063,25.0,527.8467363775497,799.0,/home/bgeurten/fishDataBase/cst_rei-HT_08-2019_M_32_ID#1048/spike_train_df.csv,/home/bgeurten/fishDataBase/cst_rei-HT_08-2019_M_32_ID#1048/trace_mm.csv
rei-HT,M,81,c-start,08-2019,923.0,4613,4.99783315276273,,,,,,/home/bgeurten/fishDataBase/cst_rei-HT_08-2019_M_81_ID#1049/midLineUniform_pix.csv,,,,/home/bgeurten/cstart_experiments/rei/Heterozygous/Male/movie8/rei_cstHtM8_11-2019R.smr,/home/bgeurten/cstart_experiments/rei/Heterozygous/Male/movie8/rei_cstHtM8_11-2019R.S2R,,,/home/bgeurten/cstart_experiments/rei/Heterozygous/Male/movie8/rei_cstHtM8_11_2019R_result.mat,/home/bgeurten/cstart_experiments/rei/Heterozygous/Male/movie8/rei_cstHtM8_11_2019R_result_ana.mat,/home/bgeurten/cstart_experiments/rei/Heterozygous/Male/movie8/rei_cstHtM8_11-2019R.avi,,,,,,,/home/bgeurten/fishDataBase/cst_rei-HT_08-2019_M_81_ID#1049/trace_mm.csv
rei-HT,M,60,c-start,08-2019,923.0,4615,5.0,,,,,,/home/bgeurten/fishDataBase/cst_rei-HT_08-2019_M_60_ID#1050/midLineUniform_pix.csv,,,,/home/bgeurten/cstart_experiments/rei/Heterozygous/Male/movie17/rei_cstHtM6_06-2020.smr,/home/bgeurten/cstart_experiments/rei/Heterozygous/Male/movie17/rei_cstHtM6_06-2020.S2R,,,/home/bgeurten/cstart_experiments/rei/Heterozygous/Male/movie17/rei_cstHtM6_06_2020_result.mat,/home/bgeurten/cstart_experiments/rei/Heterozygous/Male/movie17/rei_cstHtM6_06_2020_result_ana.mat,/home/bgeurten/cstart_experiments/rei/Heterozygous/Male/movie17/rei_cstHtM6_06-2020.avi,1.128366,0.00495000000000001,92.0,242.07213749696783,993.0,/home/bgeurten/fishDataBase/cst_rei-HT_08-2019_M_60_ID#1050/spike_train_df.csv,/home/bgeurten/fishDataBase/cst_rei-HT_08-2019_M_60_ID#1050/trace_mm.csv
rei-HT,M,90,c-start,08-2019,923.0,4615,5.0,,,,,,/home/bgeurten/fishDataBase/cst_rei-HT_08-2019_M_90_ID#1051/midLineUniform_pix.csv,,,,/home/bgeurten/cstart_experiments/rei/Heterozygous/Male/movie20/rei_cstHtM9_06-2020.smr,/home/bgeurten/cstart_experiments/rei/Heterozygous/Male/movie20/rei_cstHtM9_06-2020.S2R,,,/home/bgeurten/cstart_experiments/rei/Heterozygous/Male/movie20/rei_cstHtM9_06_2020_result.mat,/home/bgeurten/cstart_experiments/rei/Heterozygous/Male/movie20/rei_cstHtM9_06_2020_result_ana.mat,/home/bgeurten/cstart_experiments/rei/Heterozygous/Male/movie20/rei_cstHtM9_06-2020.avi,,,,,,,/home/bgeurten/fishDataBase/cst_rei-HT_08-2019_M_90_ID#1051/trace_mm.csv
rei-HT,M,3,c-start,08-2019,924.0,4619,4.998917748917749,,,,,,/home/bgeurten/fishDataBase/cst_rei-HT_08-2019_M_3_ID#1052/midLineUniform_pix.csv,/home/bgeurten/fishDataBase/cst_rei-HT_08-2019_M_3_ID#1052/head_mm.csv,/home/bgeurten/fishDataBase/cst_rei-HT_08-2019_M_3_ID#1052/tail_mm.csv,,/home/bgeurten/cstart_experiments/rei/Heterozygous/Male/movie32/HtM3.smr,,,/home/bgeurten/cstart_experiments/rei/Heterozygous/Male/movie32/HtM3_box.csv,/home/bgeurten/cstart_experiments/rei/Heterozygous/Male/movie32/C_START_rei_11_2018_HtM3_result.mat,/home/bgeurten/cstart_experiments/rei/Heterozygous/Male/movie32/C_START_rei_11_2018_HtM3_result_ana.mat,/home/bgeurten/cstart_experiments/rei/Heterozygous/Male/movie32/HtM3.avi,0.029411999999999994,0.018575999999999926,20.0,424.9006398694697,980.0,/home/bgeurten/fishDataBase/cst_rei-HT_08-2019_M_3_ID#1052/spike_train_df.csv,/home/bgeurten/fishDataBase/cst_rei-HT_08-2019_M_3_ID#1052/trace_mm.csv
rei-HT,M,9,c-start,08-2019,924.0,4620,5.0,,,,,,/home/bgeurten/fishDataBase/cst_rei-HT_08-2019_M_9_ID#1053/midLineUniform_pix.csv,/home/bgeurten/fishDataBase/cst_rei-HT_08-2019_M_9_ID#1053/head_mm.csv,/home/bgeurten/fishDataBase/cst_rei-HT_08-2019_M_9_ID#1053/tail_mm.csv,,/home/bgeurten/cstart_experiments/rei/Heterozygous/Male/movie36/HtM9.smr,/home/bgeurten/cstart_experiments/rei/Heterozygous/Male/movie36/HtM9.S2R,,/home/bgeurten/cstart_experiments/rei/Heterozygous/Male/movie36/HtM9_box.csv,/home/bgeurten/cstart_experiments/rei/Heterozygous/Male/movie36/C_START_rei_11_2018_HtM9_result.mat,/home/bgeurten/cstart_experiments/rei/Heterozygous/Male/movie36/C_START_rei_11_2018_HtM9_result_ana.mat,/home/bgeurten/cstart_experiments/rei/Heterozygous/Male/movie36/HtM9.avi,0.020043000000000033,0.018170999999999937,33.0,587.8894767784589,1108.0,/home/bgeurten/fishDataBase/cst_rei-HT_08-2019_M_9_ID#1053/spike_train_df.csv,/home/bgeurten/fishDataBase/cst_rei-HT_08-2019_M_9_ID#1053/trace_mm.csv
rei-HT,M,19,c-start,08-2019,924.0,4620,5.0,,,,,,/home/bgeurten/fishDataBase/cst_rei-HT_08-2019_M_19_ID#1054/midLineUniform_pix.csv,/home/bgeurten/fishDataBase/cst_rei-HT_08-2019_M_19_ID#1054/head_mm.csv,/home/bgeurten/fishDataBase/cst_rei-HT_08-2019_M_19_ID#1054/tail_mm.csv,,/home/bgeurten/cstart_experiments/rei/Heterozygous/Male/movie46/HtM19.smr,/home/bgeurten/cstart_experiments/rei/Heterozygous/Male/movie46/HtM19.S2R,,/home/bgeurten/cstart_experiments/rei/Heterozygous/Male/movie46/HtM19_box.csv,/home/bgeurten/cstart_experiments/rei/Heterozygous/Male/movie46/C_START_rei_11_2018_HtM19_result.mat,/home/bgeurten/cstart_experiments/rei/Heterozygous/Male/movie46/C_START_rei_11_2018_HtM19_result_ana.mat,/home/bgeurten/cstart_experiments/rei/Heterozygous/Male/movie46/HtM19.avi,0.03221099999999999,0.0066150000000000375,42.0,389.8635477581942,835.0,/home/bgeurten/fishDataBase/cst_rei-HT_08-2019_M_19_ID#1054/spike_train_df.csv,/home/bgeurten/fishDataBase/cst_rei-HT_08-2019_M_19_ID#1054/trace_mm.csv
rei-HT,M,28,c-start,08-2019,924.0,4620,5.0,,,,,,/home/bgeurten/fishDataBase/cst_rei-HT_08-2019_M_28_ID#1055/midLineUniform_pix.csv,/home/bgeurten/fishDataBase/cst_rei-HT_08-2019_M_28_ID#1055/head_mm.csv,/home/bgeurten/fishDataBase/cst_rei-HT_08-2019_M_28_ID#1055/tail_mm.csv,,/home/bgeurten/cstart_experiments/rei/Heterozygous/Male/movie52/HtM28.smr,/home/bgeurten/cstart_experiments/rei/Heterozygous/Male/movie52/HtM28.S2R,,/home/bgeurten/cstart_experiments/rei/Heterozygous/Male/movie52/HtM28_box.csv,/home/bgeurten/cstart_experiments/rei/Heterozygous/Male/movie52/C_START_rei_11_2018_HtM28_result.mat,/home/bgeurten/cstart_experiments/rei/Heterozygous/Male/movie52/C_START_rei_11_2018_HtM28_result_ana.mat,/home/bgeurten/cstart_experiments/rei/Heterozygous/Male/movie52/HtM28.avi,0.022517999999999927,0.0038159999999999306,55.0,555.5555555555482,1373.0,/home/bgeurten/fishDataBase/cst_rei-HT_08-2019_M_28_ID#1055/spike_train_df.csv,/home/bgeurten/fishDataBase/cst_rei-HT_08-2019_M_28_ID#1055/trace_mm.csv
rei-HT,M,29,c-start,08-2019,924.0,4620,5.0,,,,,,/home/bgeurten/fishDataBase/cst_rei-HT_08-2019_M_29_ID#1056/midLineUniform_pix.csv,/home/bgeurten/fishDataBase/cst_rei-HT_08-2019_M_29_ID#1056/head_mm.csv,/home/bgeurten/fishDataBase/cst_rei-HT_08-2019_M_29_ID#1056/tail_mm.csv,,/home/bgeurten/cstart_experiments/rei/Heterozygous/Male/movie53/HtM29.smr,/home/bgeurten/cstart_experiments/rei/Heterozygous/Male/movie53/HtM29.S2R,,/home/bgeurten/cstart_experiments/rei/Heterozygous/Male/movie53/HtM29_box.csv,/home/bgeurten/cstart_experiments/rei/Heterozygous/Male/movie53/C_START_rei_11_2018_HtM29_result.mat,/home/bgeurten/cstart_experiments/rei/Heterozygous/Male/movie53/C_START_rei_11_2018_HtM29_result_ana.mat,/home/bgeurten/cstart_experiments/rei/Heterozygous/Male/movie53/HtM29.avi,0.030806999999999918,0.0035909999999999,8.0,594.1770647652644,3205.0,/home/bgeurten/fishDataBase/cst_rei-HT_08-2019_M_29_ID#1056/spike_train_df.csv,/home/bgeurten/fishDataBase/cst_rei-HT_08-2019_M_29_ID#1056/trace_mm.csv
rei-HT,F,41,c-start,08-2019,923.0,4613,4.99783315276273,,,,,,/home/bgeurten/fishDataBase/cst_rei-HT_08-2019_F_41_ID#1057/midLineUniform_pix.csv,,,,/home/bgeurten/cstart_experiments/rei/Heterozygous/Female/movie4/rei_cstHtF4_11-2019R.smr,/home/bgeurten/cstart_experiments/rei/Heterozygous/Female/movie4/rei_cstHtF4_11-2019R.S2R,,,/home/bgeurten/cstart_experiments/rei/Heterozygous/Female/movie4/rei_cstHtF4_11_2019R_result.mat,/home/bgeurten/cstart_experiments/rei/Heterozygous/Female/movie4/rei_cstHtF4_11_2019R_result_ana.mat,/home/bgeurten/cstart_experiments/rei/Heterozygous/Female/movie4/rei_cstHtF4_11-2019R.avi,,,,,,,/home/bgeurten/fishDataBase/cst_rei-HT_08-2019_F_41_ID#1057/trace_mm.csv
rei-HT,F,8,c-start,08-2019,924.0,4620,5.0,,,,,,/home/bgeurten/fishDataBase/cst_rei-HT_08-2019_F_8_ID#1058/midLineUniform_pix.csv,/home/bgeurten/fishDataBase/cst_rei-HT_08-2019_F_8_ID#1058/head_mm.csv,/home/bgeurten/fishDataBase/cst_rei-HT_08-2019_F_8_ID#1058/tail_mm.csv,,/home/bgeurten/cstart_experiments/rei/Heterozygous/Female/movie72/HtF8.smr,/home/bgeurten/cstart_experiments/rei/Heterozygous/Female/movie72/HtF8.S2R,,/home/bgeurten/cstart_experiments/rei/Heterozygous/Female/movie72/HtF8_box.csv,/home/bgeurten/cstart_experiments/rei/Heterozygous/Female/movie72/C_START_rei_11_2018_HtF8_result.mat,/home/bgeurten/cstart_experiments/rei/Heterozygous/Female/movie72/C_START_rei_11_2018_HtF8_result_ana.mat,/home/bgeurten/cstart_experiments/rei/Heterozygous/Female/movie72/HtF8.avi,0.03559499999999993,0.005058000000000007,7.0,440.91710758378656,396.0,/home/bgeurten/fishDataBase/cst_rei-HT_08-2019_F_8_ID#1058/spike_train_df.csv,/home/bgeurten/fishDataBase/cst_rei-HT_08-2019_F_8_ID#1058/trace_mm.csv
rei-HT,F,57,c-start,08-2019,923.0,4615,5.0,,,,,,/home/bgeurten/fishDataBase/cst_rei-HT_08-2019_F_57_ID#1059/midLineUniform_pix.csv,,,,/home/bgeurten/cstart_experiments/rei/Heterozygous/Female/movie66/rei_cstHtF57_06-2020.smr,/home/bgeurten/cstart_experiments/rei/Heterozygous/Female/movie66/rei_cstHtF57_06-2020.S2R,,,/home/bgeurten/cstart_experiments/rei/Heterozygous/Female/movie66/rei_cstHtF57_06_2020_result.mat,/home/bgeurten/cstart_experiments/rei/Heterozygous/Female/movie66/rei_cstHtF57_06_2020_result_ana.mat,/home/bgeurten/cstart_experiments/rei/Heterozygous/Female/movie66/rei_cstHtF57_06-2020.avi,1.9822589999999998,0.0044999999999999485,10.0,354.98757543487903,1871.0,/home/bgeurten/fishDataBase/cst_rei-HT_08-2019_F_57_ID#1059/spike_train_df.csv,/home/bgeurten/fishDataBase/cst_rei-HT_08-2019_F_57_ID#1059/trace_mm.csv
rei-HT,F,29,c-start,08-2019,924.0,4620,5.0,,,,,,/home/bgeurten/fishDataBase/cst_rei-HT_08-2019_F_29_ID#1060/midLineUniform_pix.csv,/home/bgeurten/fishDataBase/cst_rei-HT_08-2019_F_29_ID#1060/head_mm.csv,/home/bgeurten/fishDataBase/cst_rei-HT_08-2019_F_29_ID#1060/tail_mm.csv,,/home/bgeurten/cstart_experiments/rei/Heterozygous/Female/movie92/HtF29.smr,/home/bgeurten/cstart_experiments/rei/Heterozygous/Female/movie92/HtF29.S2R,,/home/bgeurten/cstart_experiments/rei/Heterozygous/Female/movie92/HtF29_box.csv,/home/bgeurten/cstart_experiments/rei/Heterozygous/Female/movie92/C_START_rei_11_2018_HtF29_result.mat,/home/bgeurten/cstart_experiments/rei/Heterozygous/Female/movie92/C_START_rei_11_2018_HtF29_result_ana.mat,/home/bgeurten/cstart_experiments/rei/Heterozygous/Female/movie92/HtF29.avi,0.031166999999999945,0.019962000000000035,24.0,214.91591259033038,838.0,/home/bgeurten/fishDataBase/cst_rei-HT_08-2019_F_29_ID#1060/spike_train_df.csv,/home/bgeurten/fishDataBase/cst_rei-HT_08-2019_F_29_ID#1060/trace_mm.csv
rei-HT,F,21,c-start,08-2019,924.0,4620,5.0,,,,,,/home/bgeurten/fishDataBase/cst_rei-HT_08-2019_F_21_ID#1061/midLineUniform_pix.csv,/home/bgeurten/fishDataBase/cst_rei-HT_08-2019_F_21_ID#1061/head_mm.csv,/home/bgeurten/fishDataBase/cst_rei-HT_08-2019_F_21_ID#1061/tail_mm.csv,,/home/bgeurten/cstart_experiments/rei/Heterozygous/Female/movie84/HtF21.smr,/home/bgeurten/cstart_experiments/rei/Heterozygous/Female/movie84/HtF21.S2R,,/home/bgeurten/cstart_experiments/rei/Heterozygous/Female/movie84/HtF21_box.csv,/home/bgeurten/cstart_experiments/rei/Heterozygous/Female/movie84/C_START_rei_11_2018_HtF21_result.mat,/home/bgeurten/cstart_experiments/rei/Heterozygous/Female/movie84/C_START_rei_11_2018_HtF21_result_ana.mat,/home/bgeurten/cstart_experiments/rei/Heterozygous/Female/movie84/HtF21.avi,0.023858999999999964,0.010521000000000003,25.0,554.1735765616743,1003.0,/home/bgeurten/fishDataBase/cst_rei-HT_08-2019_F_21_ID#1061/spike_train_df.csv,/home/bgeurten/fishDataBase/cst_rei-HT_08-2019_F_21_ID#1061/trace_mm.csv
rei-HT,F,25,c-start,08-2019,924.0,4620,5.0,,,,,,/home/bgeurten/fishDataBase/cst_rei-HT_08-2019_F_25_ID#1062/midLineUniform_pix.csv,/home/bgeurten/fishDataBase/cst_rei-HT_08-2019_F_25_ID#1062/head_mm.csv,/home/bgeurten/fishDataBase/cst_rei-HT_08-2019_F_25_ID#1062/tail_mm.csv,,/home/bgeurten/cstart_experiments/rei/Heterozygous/Female/movie88/HtF25.smr,/home/bgeurten/cstart_experiments/rei/Heterozygous/Female/movie88/HtF25.S2R,,/home/bgeurten/cstart_experiments/rei/Heterozygous/Female/movie88/HtF25_box.csv,/home/bgeurten/cstart_experiments/rei/Heterozygous/Female/movie88/C_START_rei_11_2018_HtF25_result.mat,/home/bgeurten/cstart_experiments/rei/Heterozygous/Female/movie88/C_START_rei_11_2018_HtF25_result_ana.mat,/home/bgeurten/cstart_experiments/rei/Heterozygous/Female/movie88/HtF25.avi,0.0526589999999999,0.007280999999999982,38.0,539.3743257820217,1367.0,/home/bgeurten/fishDataBase/cst_rei-HT_08-2019_F_25_ID#1062/spike_train_df.csv,/home/bgeurten/fishDataBase/cst_rei-HT_08-2019_F_25_ID#1062/trace_mm.csv
rei-HT,F,6,c-start,08-2019,924.0,4620,5.0,,,,,,/home/bgeurten/fishDataBase/cst_rei-HT_08-2019_F_6_ID#1063/midLineUniform_pix.csv,/home/bgeurten/fishDataBase/cst_rei-HT_08-2019_F_6_ID#1063/head_mm.csv,/home/bgeurten/fishDataBase/cst_rei-HT_08-2019_F_6_ID#1063/tail_mm.csv,,/home/bgeurten/cstart_experiments/rei/Heterozygous/Female/movie70/HtF6.smr,/home/bgeurten/cstart_experiments/rei/Heterozygous/Female/movie70/HtF6.S2R,,/home/bgeurten/cstart_experiments/rei/Heterozygous/Female/movie70/HtF6_box.csv,/home/bgeurten/cstart_experiments/rei/Heterozygous/Female/movie70/C_START_rei_11_2018_HtF6_result.mat,/home/bgeurten/cstart_experiments/rei/Heterozygous/Female/movie70/C_START_rei_11_2018_HtF6_result_ana.mat,/home/bgeurten/cstart_experiments/rei/Heterozygous/Female/movie70/HtF6.avi,0.0274049999999999,0.004410000000000025,6.0,489.47626040147287,3187.0,/home/bgeurten/fishDataBase/cst_rei-HT_08-2019_F_6_ID#1063/spike_train_df.csv,/home/bgeurten/fishDataBase/cst_rei-HT_08-2019_F_6_ID#1063/trace_mm.csv
rei-HT,F,13,c-start,08-2019,923.0,4615,5.0,,,,,,/home/bgeurten/fishDataBase/cst_rei-HT_08-2019_F_13_ID#1064/midLineUniform_pix.csv,/home/bgeurten/fishDataBase/cst_rei-HT_08-2019_F_13_ID#1064/head_mm.csv,/home/bgeurten/fishDataBase/cst_rei-HT_08-2019_F_13_ID#1064/tail_mm.csv,,/home/bgeurten/cstart_experiments/rei/Heterozygous/Female/movie22/rei_cstHtF13_06-2020.smr,/home/bgeurten/cstart_experiments/rei/Heterozygous/Female/movie22/rei_cstHtF13_06-2020.S2R,,/home/bgeurten/cstart_experiments/rei/Heterozygous/Female/movie77/HtF13_box.csv,/home/bgeurten/cstart_experiments/rei/Heterozygous/Female/movie22/rei_cstHtF13_06_2020_result.mat,/home/bgeurten/cstart_experiments/rei/Heterozygous/Female/movie22/rei_cstHtF13_06_2020_result_ana.mat,/home/bgeurten/cstart_experiments/rei/Heterozygous/Female/movie22/rei_cstHtF13_06-2020.avi,1.124028,0.003041999999999989,30.0,346.14053305635076,1337.0,/home/bgeurten/fishDataBase/cst_rei-HT_08-2019_F_13_ID#1064/spike_train_df.csv,/home/bgeurten/fishDataBase/cst_rei-HT_08-2019_F_13_ID#1064/trace_mm.csv
rei-HT,F,90,c-start,08-2019,923.0,4615,5.0,,,,,,/home/bgeurten/fishDataBase/cst_rei-HT_08-2019_F_90_ID#1065/midLineUniform_pix.csv,,,,/home/bgeurten/cstart_experiments/rei/Heterozygous/Female/movie18/rei_cstHtF9_06-2020.smr,/home/bgeurten/cstart_experiments/rei/Heterozygous/Female/movie18/rei_cstHtF9_06-2020.S2R,,,/home/bgeurten/cstart_experiments/rei/Heterozygous/Female/movie18/rei_cstHtF9_06_2020_result.mat,/home/bgeurten/cstart_experiments/rei/Heterozygous/Female/movie18/rei_cstHtF9_06_2020_result_ana.mat,/home/bgeurten/cstart_experiments/rei/Heterozygous/Female/movie18/rei_cstHtF9_06-2020.avi,,,,,,,/home/bgeurten/fishDataBase/cst_rei-HT_08-2019_F_90_ID#1065/trace_mm.csv
rei-HT,F,17,c-start,08-2019,924.0,4619,4.998917748917749,,,,,,/home/bgeurten/fishDataBase/cst_rei-HT_08-2019_F_17_ID#1066/midLineUniform_pix.csv,/home/bgeurten/fishDataBase/cst_rei-HT_08-2019_F_17_ID#1066/head_mm.csv,/home/bgeurten/fishDataBase/cst_rei-HT_08-2019_F_17_ID#1066/tail_mm.csv,,/home/bgeurten/cstart_experiments/rei/Heterozygous/Female/movie80/HtF17.smr,/home/bgeurten/cstart_experiments/rei/Heterozygous/Female/movie80/HtF17.S2R,,/home/bgeurten/cstart_experiments/rei/Heterozygous/Female/movie80/HtF17_box.csv,/home/bgeurten/cstart_experiments/rei/Heterozygous/Female/movie80/C_START_rei_11_2018_HtF17_result.mat,/home/bgeurten/cstart_experiments/rei/Heterozygous/Female/movie80/C_START_rei_11_2018_HtF17_result_ana.mat,/home/bgeurten/cstart_experiments/rei/Heterozygous/Female/movie80/HtF17.avi,0.0229680000000001,0.003006000000000064,45.0,381.8251240932731,734.0,/home/bgeurten/fishDataBase/cst_rei-HT_08-2019_F_17_ID#1066/spike_train_df.csv,/home/bgeurten/fishDataBase/cst_rei-HT_08-2019_F_17_ID#1066/trace_mm.csv
