,genotype,light_condition,activity_norm_sum,activity_freq,activity_bout_dur_sec,distance_walked_mm,max_speed_mmPs,avg_speed_mmPs,sex
1321,15V,light,0.23588543319581085,0.0682323072040622,6.914186046511629,3460.4478092786608,1.4690903686534826,0.7737535301033662,female
1322,15V,light,0.22018406854966677,0.06347191367819739,6.938,3127.3741838130195,1.4104065771852325,0.7869119164520803,female
1323,15V,light,0.4121152015233259,0.09219295461758172,8.94027538726334,5549.91121830322,1.40017901449681,0.8035132781865897,male
1324,15V,light,0.14927800698191052,0.035544271659790544,8.399553571428571,2074.5668246514715,1.500039842934027,0.8472317188841726,male
1325,15V,light,0.16889876229768327,0.04284354173278324,7.884444444444443,2444.3698794629904,1.1789362959739498,0.7278333474204054,male
1326,15V,light,0.03259282767375436,0.010948905109489052,5.953623188405797,761.5506609117205,1.1355566138188709,0.6828882550014986,female
1327,15V,light,0.05902887972072358,0.012377023167248492,9.538461538461538,1181.5138765807117,1.4394688739098456,0.7958882956734545,female
1328,15V,light,0.25496667724531896,0.0731513805141225,6.9709327548806925,3692.7083459173423,1.4858975375983294,0.8009472050017928,female
1329,15V,light,0.0683592510314186,0.017454776261504285,7.832727272727272,1097.1389587665062,1.4575894679072956,0.8163471877695756,male
1330,15V,light,0.36972389717549986,0.08711520152332593,8.48816029143898,5033.075568941995,1.4132261568336357,0.8404941823629904,male
1331,15V,light,0.04436686766105998,0.010631545541098065,8.346268656716417,765.8364480246034,1.0805717917344317,0.6918225782879619,male
1332,15V,light,0.3417883211678832,0.09465249127261187,7.225335570469797,4668.035349901943,1.2813374253558893,0.7577704536309415,female
1333,15V,light,0.4224611234528721,0.0904474769914313,9.34157894736842,5733.592401718338,1.5631695548636346,0.8612664836403157,female
1334,15V,light,0.4237226277372263,0.07894319263725802,10.705633802816903,5922.791366958081,1.6605457052016726,0.9558069953463637,female
1335,15V,light,0.35334020945731515,0.07227864170104728,9.784395604395606,4979.5713208076195,2.1294279284979716,0.8552111848985116,male
1336,15V,light,0.09669946048873374,0.03300539511266265,5.859615384615385,1595.1393025748598,1.302645343167398,0.7062581525509639,male
1337,15V,light,0.012702316724849253,0.002856236115518883,8.894444444444444,415.7307077649197,1.0379979508618635,0.7292178183300364,male
1338,15V,light,0.21239289114566803,0.05633132338940019,7.540845070422535,3142.021981276265,1.2011753732193724,0.7470782915245556,female
1339,15V,light,0.14688987622976832,0.047683275150745795,6.164333333333333,2489.101525954894,1.2021804412897321,0.6899428230222507,female
1340,15V,light,0.06954934941288479,0.023325928276737545,5.963265306122449,1234.3066875132752,1.4925590433823603,0.7428509348217198,female
1341,15V,light,0.26328943192637255,0.0487146937480165,10.809446254071661,3726.5136855484334,1.5105465164934024,0.8554436222742752,male
1342,15V,light,0.1555379244684227,0.033719454141542364,9.244811320754717,2117.453488954697,1.3397120629697952,0.8307615620094774,male
1343,15V,light,0.1985322119961917,0.056807362741986674,6.989664804469275,3137.619987229594,1.0589269245316715,0.6731987202114729,male
1344,15V,light,0.1171691526499524,0.032846715328467155,7.1342995169082135,1826.2877577074346,1.286045469882636,0.7245297247000728,female
1345,15V,light,0.18333862265947318,0.06283719454141543,5.835353535353536,3192.941085220707,1.3682651323112496,0.7119926213858065,female
1346,15V,light,0.0,0.0,,275.6001512290858,,,female
1347,15V,light,0.0,0.0,,566.2462476800393,,,male
1348,15V,light,0.1713979688987623,0.038479847667407176,8.918595041322314,2378.922593559854,1.3829616896502483,0.8248281778829191,male
1349,15V,light,0.17391304347826086,0.05807680101555062,5.9890710382513666,2716.108915229787,1.021966301963079,0.6563554307828381,male
1350,3V,light,0.018376001671988634,0.007830832846110906,4.693243243243243,5103.266686585248,0.8916141904568906,0.5969905938564439,female
1351,3V,light,0.22346816497234326,0.06063058987850074,7.371465968586387,3285.6407836106023,1.167779850615309,0.7360019984921135,female
1352,3V,light,0.0,0.0,,38.43279229730844,,,female
1353,3V,light,0.0,0.0,,35.57635062443974,,,male
1354,3V,light,0.13973494167129594,0.04761526862947385,5.8693333333333335,2312.6744336209117,1.2497047892478224,0.7011497145013813,male
1355,3V,light,0.06351083247361321,0.02602968018411237,4.879878048780488,2167.6576239263154,0.8345434565037562,0.6016977624455204,male
1356,3V,light,0.05675740020633283,0.019998412824379017,5.6761904761904765,1534.8143848005864,1.2126986470563619,0.6947809513118683,female
1357,3V,light,0.05263867946988334,0.019204825013887785,5.481818181818182,1911.3548709255283,1.280463163362556,0.685333629733464,female
1358,3V,light,0.03752876755813031,0.007618442980715816,9.852083333333333,1055.9440398183497,1.3901070469562737,0.7468248713647652,female
1359,3V,light,0.24544083802872788,0.06951829219903183,7.061187214611873,3559.7492890973713,1.2611145739510148,0.7463811423305099,male
1360,3V,light,0.08853265613840171,0.028727878739782556,6.163535911602209,2079.438896162443,1.3324900787911695,0.6995555200439433,male
1361,3V,light,0.28066820093643363,0.07959685739227046,7.054091816367266,4683.660408133821,1.3784696397093246,0.7242584590287819,male
1362,3V,light,0.3512816443139433,0.08729465915403539,8.048181818181819,4956.601701073186,1.3889845976564075,0.8109837378407007,female
1363,3V,light,0.04083802872787874,0.009999206412189508,8.16825396825397,989.5982705186465,1.2902333703544184,0.7566566933058061,female
1364,3V,light,0.11117371637171652,0.032695817792238714,6.800485436893204,1968.5602141826455,1.4128426555847091,0.7478345079294002,female
1365,3V,light,0.2069756368542179,0.05745575747956511,7.204696132596686,3072.411702008611,1.3345592841343143,0.7596897434497729,male
1366,3V,light,0.1363621934767082,0.0443615586064598,6.135483870967742,2083.9522068804727,1.2484403435832625,0.7318271973997156,male
1367,3V,light,0.19047694627410522,0.07174033806840727,5.310176991150442,3569.9045142087875,1.2282076545828962,0.6748236494634976,male
1368,3V,light,0.31100706293151337,0.07920006348702484,7.8537074148296595,4372.425041853988,1.3533255552229124,0.8188198542720219,female
1369,3V,light,0.3404094913102135,0.072216490754702,9.427472527472528,5214.134840911611,1.5145573851299374,0.8427138483048955,female
1370,3V,light,0.1271407031188001,0.04348861201491945,5.847080291970802,2349.133670362109,1.432606699144825,0.7221689831247843,female
1371,3V,light,0.3678200142845806,0.08983414014760734,8.188869257950529,5200.670419510407,1.6203971899541298,0.8398990070940245,male
1372,3V,light,0.22871200698357272,0.05221807793032299,8.759878419452887,3360.063248682628,1.5157360659276735,0.8374045949174832,male
1373,3V,light,0.2531148321561781,0.07166097928735815,7.062749445676276,3687.623783332483,1.207884483146024,0.739890362656058,male
1374,3V,light,0.2383540988810412,0.0684072692643441,6.968677494199536,3544.3395242120637,1.4016485034701276,0.770977526644694,female
1375,3V,light,0.4577890643599714,0.1099912705340846,8.324098124098125,6262.737975417092,1.5475469571939033,0.8819684698604924,female
1376,3V,light,0.11067375605110706,0.034759146099515914,6.3680365296803645,2121.416344764563,1.2979472989947816,0.7125914401040814,female
1377,3V,light,0.13963971113403698,0.034124275851122925,8.184186046511629,2428.6533376879697,1.264437815771108,0.7615369532128121,male
1378,3V,light,0.32345845567812076,0.08539004840885644,7.576022304832714,4464.077716722716,1.5100289366778883,0.8396737398765018,male
1379,3V,light,0.01034838504880565,0.0023807634314736924,8.693333333333333,333.91941553637946,0.9865079492014127,0.6918098812526562,male
1380,3V,light,0.16897071660979288,0.04269502420442822,7.915241635687732,2565.938040044411,1.2313230598578104,0.7560063701364046,female
1381,3V,light,0.3680025394809936,0.1030870565828109,7.140061633281972,5361.067339671237,1.5840283596290574,0.8184761827190505,female
1382,3V,light,0.2900166653440203,0.07888262836282835,7.353118712273642,4516.44169184105,1.641141475262491,0.82035377359665,female
1383,3V,light,0.19412745020236488,0.05237679549242124,7.412727272727272,3225.3237400344474,1.4605370505168016,0.7727010812987429,male
1384,3V,light,0.43169589715101975,0.09784937703356876,8.829707792207792,5926.580221383016,1.3840453796096763,0.8270339475982871,male
1385,3V,light,0.013419569875406713,0.0034917863661614156,7.686363636363637,339.8663302249848,0.9364977225909167,0.6627405572786477,male
1386,3V,light,0.1333227521625268,0.04047297833505278,6.588235294117647,2258.444345838542,1.2880981073302005,0.7278903962444399,female
1387,3V,light,0.23020395206729624,0.06872470438854059,6.699307159353349,3609.551198691767,1.4415029230975134,0.7822810089580109,female
1388,3V,light,0.03193397349416713,0.006507420046028093,9.814634146341465,757.9085906577498,1.3991646524265824,0.8483386564841816,female
1389,3V,light,0.18249345290056346,0.05015474962304579,7.277215189873417,3238.102712862385,1.3551064668651658,0.7482010703566885,male
1390,3V,light,0.16444726608999286,0.04761526862947385,6.907333333333333,2507.33401015917,1.2276936065218866,0.7476887026713578,male
1391,3V,light,0.12729942068089833,0.03729862709308785,6.82595744680851,1956.28705924759,1.2508306092628685,0.721650876132096,male
1392,3V,light,0.1366320133322752,0.04586937544639314,5.957439446366783,2585.7008169089972,1.1187275454770291,0.6692072900478638,female
1393,3V,light,0.10246012221252282,0.038885802714070314,5.269795918367348,2372.8281937186734,1.1580184364588446,0.6591131997458015,female
1394,3V,light,0.13258471549876993,0.03396555828902468,7.807009345794392,2019.6815839166643,1.5041730912254283,0.8558584259776374,female
1395,3V,light,0.12861677644631378,0.029362748988175542,8.76054054054054,2267.619642759675,1.5342122020511852,0.8382650676293574,male
1396,3V,light,0.34258392191095943,0.08967542258550909,7.640530973451327,4764.736524591522,1.171145823624055,0.7472207053698563,male
1397,3V,light,0.2437743036266963,0.07039123879057217,6.929119638826186,3657.386885127208,1.1558013713129178,0.7171818334380009,male
1398,3V,light,0.009999206412189508,0.002698198555670185,7.411764705882353,337.90380530426984,0.9426425865508106,0.6692720287600288,female
1399,3V,light,0.3208316800253948,0.08642171256249503,7.420220588235295,4800.073000349914,1.6034670556512454,0.8249272525862542,female
1400,3V,light,0.0,0.0,,26.723964515507923,,,female
1401,3V,light,0.0,0.0,,339.32778230238074,,,male
1402,3V,light,0.2420918974684549,0.06031267359733355,8.027894736842105,3420.202951688573,1.446920259704473,0.8178411280555624,male
1403,3V,light,0.1488135862233156,0.03904452027616856,7.622764227642276,2296.895123373903,1.1656224706170895,0.7291610659626228,male
1404,3V,light,0.0,0.0,,180.50728433170275,,,female
1405,3V,light,0.2658359458708679,0.060240485733560854,8.825857519788919,3758.4318295068033,1.3249037372957106,0.8008927593664675,female
1406,3V,light,0.0,0.0,,56.87210711477341,,,female
1407,3V,light,0.0,0.0,,29.94425254238358,,,male
1408,3V,light,0.1769897457062129,0.05412870249849201,6.53958944281525,2818.886033661635,1.332618328883157,0.7298954620430756,male
1409,3V,light,0.012008317724372202,0.0038096447506270037,6.304166666666667,536.2473916236374,0.8767498204421019,0.6207313617723541,male
1410,3V,light,0.01887361503539795,0.004841423537255151,7.876666666666667,443.4970858232645,1.2431058772402301,0.7708954757532469,female
1411,3V,light,0.04966030667640243,0.011905139845709387,8.342666666666668,1194.1061110249889,1.4519003269371025,0.8204218237832517,female
1412,3V,light,0.22753896949109495,0.05682720086351947,8.008100558659217,3406.8966166254477,1.6695318382526065,0.8983517783570484,female
1413,3V,light,0.19067271976888156,0.05357312930569224,7.121661721068249,2709.022582129622,1.4076323104359343,0.8119059015775382,male
1414,3V,light,0.17142607701831805,0.03809644750627004,8.999583333333334,2808.0449354890616,1.4747753074716257,0.8926091090186253,male
1415,3V,light,0.028286612273405506,0.0068256135115400485,8.288372093023257,928.5503443724567,1.033858107975822,0.6902229314925861,male
1416,3V,light,0.19538715514778246,0.04833486777358011,8.094736842105263,2916.014499521696,1.297836443512018,0.7676384624271747,female
1417,3V,light,0.2016254484269342,0.0544461728943776,7.406413994169095,3098.578970396887,1.584059314673877,0.8154508145695218,female
1418,3V,light,0.2670799072986444,0.08206609733642338,6.50889748549323,4220.113510883373,1.5798174254624517,0.8023598324379689,female
1419,3V,light,0.2992714054414426,0.06825613511540049,8.769069767441863,4326.241022081301,1.5919860825476322,0.8579288761779902,male
1420,3V,light,0.17037048795199847,0.03833455030318423,8.892116182572614,2617.7788641455813,1.6633422901034811,0.8960369447790419,male
1421,3V,light,0.2598177719927617,0.05523984888409156,9.406896551724138,3816.7032982200153,1.2586091518125864,0.7760099224377927,male
1422,3V,light,0.006079558081208927,0.0022222927711990858,5.471428571428572,710.6319649429041,1.220814534578169,0.7085826570399674,female
1423,3V,light,0.1595685577319915,0.04539826661163846,7.02972027972028,2683.127514698089,1.518503965561355,0.7447803522473164,female
1424,3V,light,0.17901361947998348,0.04698561859106638,7.6199324324324325,2604.207253593024,1.5520982602610292,0.8191789525608452,female
1425,3V,light,0.38956792279119973,0.0836534493158513,9.313851992409866,5611.625465921632,1.5957153895137444,0.8820487435291888,male
1426,3V,light,0.33552652465157623,0.07936759897139592,8.455,4845.914594041488,1.6261133688955245,0.8443841200154021,male
1427,3V,light,0.07279596177656433,0.021111781326391313,6.896240601503758,1466.6904628176621,1.3307709735126063,0.7259337174905821,male
1428,3V,light,0.09296326867519604,0.03206450998444395,5.798514851485148,2140.9369895994596,1.2983370093520707,0.6829106570918758,female
1429,3V,light,0.14380615257627227,0.04238229785072542,6.786142322097378,2809.8032464716216,1.852248662898424,0.7542375499972109,female
1430,3V,light,0.0474697609447919,0.017937077367535477,5.2929203539823,2095.400844660383,1.1920830770029436,0.640968272058965,female
1431,3V,light,0.04972380075557954,0.01690529858090733,5.866981132075472,1857.2811465825862,1.2153431000561603,0.6574788255709807,male
1432,3V,light,0.13939331407346264,0.0369059335216991,7.525431034482759,2404.439519913202,1.5944947123285615,0.7774982810068644,male
1433,3V,light,0.0029445379218387886,0.0011111463855995429,5.3,377.409717219672,0.9060154311553276,0.6023562584781198,male
1434,3V,light,0.06976411949585701,0.025873837264675067,5.392638036809816,2089.7338946702657,1.0581358377678969,0.6458726921992682,female
1435,3V,light,0.21657830407314518,0.0679386647195149,6.375700934579439,3549.690152853932,2.117053102590608,0.7709034145892255,female
1436,3V,light,0.1821248293596622,0.06285913838534557,5.794696969696969,3435.6651340173607,1.522589011084718,0.6973000086245945,female
1437,3V,light,0.14971110193974413,0.051033366138607573,5.849221183800623,2821.5475104732286,1.6584045786337798,0.6986408243307087,male
1438,3V,light,0.17540239372678498,0.05730340645734785,6.121883656509695,3583.5986945056648,1.229288991596115,0.6763884582901215,male
1439,3V,light,0.03239785390012381,0.01380996222102289,4.691954022988505,1725.7739421679903,0.9272694724636517,0.6037482167021456,male
1440,3V,light,0.06887520238737738,0.01920695895107781,7.17190082644628,1190.6926007089091,1.2553147433400025,0.7547239211919508,female
1441,3V,light,0.10009047906282739,0.024127750087304358,8.296710526315788,1957.8321948859868,1.4527119937721018,0.7559395442141814,female
1442,3V,light,0.2232372456268453,0.057779612051176224,7.727197802197802,3784.3127716112963,1.4673567947235255,0.7412474024795265,female
1443,3V,light,0.09473316613225817,0.03476300834947141,5.450228310502283,2191.4391417795377,1.2304877145241702,0.6717513754630353,male
1444,3V,light,0.06697831677196102,0.021905457316105274,6.1152173913043475,1845.534637693122,1.505705690337684,0.7095532696161422,male
1445,3V,light,0.05490650496841169,0.024603955681132734,4.463225806451613,2014.4675072342789,1.024315357704339,0.5989952768431874,male
1446,3V,light,0.0,0.0,,70.74529422443997,,,female
1447,3V,light,0.08653449315851297,0.02000063494079177,8.653174603174602,1378.685337046945,1.2169148205501523,0.7834278612102702,female
1448,3V,light,0.0,0.0,,510.7043725451651,,,female
1449,3V,light,0.0,0.0,,372.1138231373191,,,male
1450,3V,light,0.24345217308485984,0.05809708244706181,8.380874316939892,3531.6405471822786,1.3165604622450648,0.7695943400953396,male
1451,3V,light,0.0024048382488332963,0.00047620559382837547,10.1,261.6685636444063,0.9751060521963271,0.7100441112999212,male
1452,3V,light,0.0,0.0,,124.50871073379236,,,female
1453,3V,light,0.0,0.0,,176.9629954900561,,,female
1454,3V,light,0.0,0.0,,30.206280880366364,,,female
1455,3V,light,0.0,0.0,,101.04043773568547,,,male
1456,3V,light,0.042048953935045555,0.016984666179878725,4.951401869158878,1777.4741648050642,1.0501442068831577,0.6243179410761815,male
1457,3V,light,0.0002698498365027461,0.00015873519794279184,3.4,156.7527213770161,0.5497750458579529,0.5328420688782307,male
1458,3V,light,0.030211156659113548,0.012936867293932768,4.670552147239263,6302.7867673701385,0.9622276286284144,0.5982805123825605,female
1459,3V,light,0.019063189473182966,0.007618926683703433,5.004166666666666,982.5792195482231,0.942323945987758,0.6289825129220401,female
1460,3V,light,0.0,0.0,,31.73577312966463,,,female
1461,3V,light,0.0,0.0,,26.250664107023546,,,male
1462,3V,light,0.17911478298135758,0.054443148179011615,6.579883381924199,2902.2698464358014,1.2042737647340915,0.7056255859200301,male
1463,3V,light,0.04095934223788322,0.01793608088696301,4.567256637168142,1669.0100647030617,0.8225950749136532,0.5897155324532455,male
1464,3V,light,0.1144814012364785,0.0344436243581502,6.647465437788019,2866.565958250685,1.5209450327631213,0.7049801163733355,female
1465,3V,light,0.3188495512011619,0.08896613572692715,7.165892857142857,4770.726526735122,1.7216933814412925,0.7629060169238476,female
1466,3V,light,0.0869899923017706,0.033967445219558266,5.1219626168224295,1547.1754298859862,1.3404447344736043,0.7100959608657057,female
1467,3V,light,0.09373586343182305,0.024840678396546117,7.541666666666667,1780.3074948743308,1.111778107785847,0.7098225897188689,male
1468,3V,light,0.2497480218724951,0.0609509297397681,8.195052083333332,4254.568799418504,1.5629734414958278,0.7660505847807252,male
1469,3V,light,0.1558296231042118,0.04698300834107125,6.633445945945946,3135.2342791298206,1.3673766931385154,0.7026715158153644,male
1470,3V,light,0.0882915486139219,0.029840559351761466,5.91755319148936,1758.2310616662053,1.4171092624553725,0.7288338588284525,female
1471,3V,light,0.14729808020443957,0.047141734720601895,6.249158249158249,2674.3516554952907,1.3144963894950499,0.7277222134977137,female
1472,3V,light,0.21364570684824966,0.05142734696792934,8.308641975308642,3395.502364129807,1.6768149811590862,0.7613824807649515,female
1473,3V,light,0.20792362086616986,0.06214137758624795,6.695652173913044,3340.3131063729156,1.468331504959178,0.7583946711943363,male
1474,3V,light,0.2158440672047491,0.05174479972699063,8.342638036809815,3421.8810311964885,1.4655399519794976,0.8240240828497509,male
1475,3V,light,0.21224891470837995,0.05976048189328826,7.0928191489361705,3695.5585330609683,1.155508331596212,0.7117480100465964,male
1476,3V,light,0.13286985230510384,0.035237256255803436,7.541441441441442,1991.8812443035558,1.2919548715442417,0.7532495155077445,female
1477,3V,light,0.20659825559708897,0.05491932731760355,7.523699421965318,3205.888919705994,1.426798592842895,0.7667586722344188,female
1478,3V,light,0.07006976024380372,0.027142210899740483,5.163157894736842,1324.82206740803,1.3611722146837881,0.7101608503388123,female
1479,3V,light,0.240756172472084,0.053093973953001125,9.063473053892215,4007.963816615792,1.444042188561097,0.7980415104377537,male
1480,3V,light,0.28112822710570384,0.053173337142766446,10.57402985074627,4610.9154039925825,1.7317744741797212,0.8946735453094531,male
1481,3V,light,0.17964651635278525,0.048887724895439,7.349350649350649,2769.990408678606,1.3157403071406435,0.7502886462137996,male
1482,3V,light,0.07417283715467092,0.024920041586311437,5.952866242038216,1313.911543748419,1.1524424953950108,0.691817661251862,female
1483,3V,light,0.04621318540034761,0.016507543471187196,5.599038461538461,956.4781893958842,1.1910056488989444,0.7007867411746742,female
1484,3V,light,0.26988246311595754,0.07602993579517948,7.099373695198329,4401.389794902996,1.3850209036068961,0.737489697050471,female
1485,3V,light,0.272080823472457,0.07087132846043348,7.6854260089686095,4291.046155295685,1.4639960599209507,0.7731297585677379,male
1486,3V,light,0.16836107076815632,0.03349126608096633,10.054028436018958,2962.6538811443843,1.6215793049401865,0.8106658767389228,male
1487,3V,light,0.13382221058228772,0.03952286850313088,6.771887550200804,2024.0433020846585,1.2047982338255938,0.7282678344406601,male
1488,3V,light,0.09960080315548042,0.030792917628945343,6.469072164948454,1663.5625770433003,1.1568551824891595,0.6872184592424478,female
1489,3V,light,0.2273914113156036,0.0812679063196908,5.59609375,3894.20932432958,1.4873132027929001,0.7183862540574498,female
1490,3V,light,0.3218891613691737,0.08983913081434569,7.165901060070672,4851.298835225931,1.5710266812933102,0.8217255276975626,female
1491,3V,light,0.4259739847463949,0.11587025705737165,7.352602739726027,6094.75292813135,1.564917135533059,0.8308418801924633,male
1492,3V,light,0.1759720006666508,0.04174503781655992,8.430798479087454,3008.05485350594,1.6293715074705766,0.8903781292110436,male
1493,3V,light,0.16075014086966183,0.04460211264811156,7.208185053380783,2440.039239557277,1.3152283453662745,0.7721233463394588,male
1494,3V,light,0.201082513908399,0.06634762664381007,6.061483253588516,3204.7393056804303,1.2014867840447039,0.6748306563087729,female
1495,3V,light,0.5018531304810203,0.09134703141988683,10.98904347826087,7094.884128439644,1.6893617614298806,0.8807190533812411,female
1496,3V,light,0.3166511908446624,0.09206130012777473,6.879137931034483,4528.084734919605,1.4635800867376418,0.7730505182244355,female
1497,3V,light,0.14846471909398984,0.03698324643064054,8.028755364806866,2840.399617983195,1.3132167876172685,0.7730996781819701,male
1498,3V,light,0.39260969976905313,0.09420410625143846,8.337268128161888,5642.988725142326,1.5287281268394697,0.8513531832467844,male
1499,3V,light,0.2718030523082784,0.05952239232399229,9.132800000000001,3827.294563714849,1.4113234020466758,0.8722861910148827,male
1500,3V,light,0.10484670999896828,0.0357927985841607,5.858666666666667,2656.8673929127067,1.4167847366584647,0.6943079775402878,female
1501,3V,light,0.3150480544114029,0.08793441425997794,7.165523465703972,4689.02784726392,2.0533828172763915,0.7321136876830049,female
1502,3V,light,0.4134266644444973,0.09769608660111267,8.467479674796747,5878.531020763935,1.464756412790017,0.8704926388463986,female
1503,3V,light,0.36976897375459317,0.07555375665658755,9.788235294117646,5488.117995823992,1.4833406902487662,0.8274968440877837,male
1504,3V,light,0.17001976143425157,0.049522630413561586,6.8663461538461545,2743.2506067516015,1.1967663856481718,0.7334099921346209,male
1505,3V,light,0.16344848932168282,0.04047522678031475,8.076470588235294,2511.231108767053,1.234287804532558,0.746702771265611,male
1506,3V,light,0.06580795695340587,0.02730093727927113,4.82093023255814,2072.0780229872285,0.9619476470647993,0.613520452225775,female
1507,3V,light,0.12604461798528607,0.041427585057498634,6.085057471264367,2333.0941173094093,1.4523429546417854,0.7420047794831471,female
1508,3V,light,0.0,0.0,,34.331275249122044,,,female
1509,3V,light,0.0,0.0,,54.132620289569,,,male
1510,3V,light,0.18799552391609722,0.04571319730482608,8.225000000000001,2820.8419328177406,1.6004417164882727,0.8554212707841048,male
1511,3V,light,0.09154543939430014,0.020158250200392056,9.082677165354331,1661.859235650039,1.3310473395715356,0.8168806527655567,male
1512,3V,light,0.0135107964676688,0.005714376418673312,4.728703703703703,3570.670909962723,0.8669165123309857,0.5928629255930314,female
1513,3V,light,0.12155985144271975,0.03539345459162619,6.869058295964126,2180.536625502385,1.266098140751165,0.7301626639081649,female
1514,3V,light,0.0,0.0,,54.94829918232906,,,female
1515,3V,light,9.522827009911676e-05,7.935689174926397e-05,,53.53448454666091,0.5202986904042681,0.5128230200652285,male
1516,3V,light,0.3116027711426599,0.06999277852285082,8.903854875283447,4430.069508391297,1.440869571462743,0.8684909739355902,male
1517,3V,light,0.11460722306428701,0.040233944116876835,5.694071146245059,2583.6784020434316,1.058134538947673,0.6458314914858094,male
1518,3V,light,0.09413314499297691,0.029679477514224725,6.343315508021389,2335.7291360446693,1.4285331822037768,0.7321941095157258,female
1519,3V,light,0.2830739685587995,0.07300834040932286,7.754565217391304,4548.6648382103185,1.7733713599805614,0.8348518732118435,female
1520,3V,light,0.35891535000357105,0.10316395927404316,6.958153846153847,5224.3234179639385,1.366646795808444,0.789533384268404,female
1521,3V,light,0.2497361383349337,0.07475419202780666,6.681528662420382,3675.996784482093,1.3416950226367272,0.7766995053509345,male
1522,3V,light,0.1749978176854769,0.04475728694658488,7.819858156028368,3107.029712550167,1.4739963925815087,0.7993602460234004,male
1523,3V,light,0.2147159420059835,0.057613103409965644,7.453719008264463,3502.4904060241215,1.341315959195736,0.7543029029021651,male
1524,3V,light,0.1295739328481982,0.029679477514224725,8.731550802139036,2573.568645618738,1.2738502659265702,0.72320182665726,female
1525,3V,light,0.344797758961377,0.09197463753739694,7.497927461139895,5468.610201509327,1.874078689130636,0.8515182111231565,female
1526,3V,light,0.29024783157293294,0.08824486362518154,6.578237410071942,4757.864447134998,1.8563174788584735,0.7826645837672105,female
1527,3V,light,0.2130891257251236,0.05697824827597153,7.479665738161559,3730.2138075332027,1.493520009027154,0.781806945069585,male
1528,3V,light,0.18897256632252227,0.04539214208057899,8.326223776223777,3222.662224291976,1.4462586719237238,0.8530920076455384,male
1529,3V,light,0.20366946267448596,0.05451818463174435,7.473177842565598,3083.344764473202,1.2972515349573788,0.7631828107767369,male
1530,3V,light,0.04340821978684739,0.013331957813876347,6.511904761904761,1066.4798501256714,1.239012339427921,0.7156208670033968,female
1531,3V,light,0.4461999952385865,0.10625887805226446,8.386995515695066,6488.770353992466,1.6453349555244798,0.8771842547564584,female
1532,3V,light,0.24281621737439787,0.05237554855451422,9.272121212121213,4003.4692164734674,1.6187476280423454,0.8834251485383261,female
1533,3V,light,0.23088094085530858,0.05475625530699214,8.43304347826087,3390.080732080229,1.5940755193950769,0.8430137238344195,male
1534,3V,light,0.42238499202463237,0.08380087768722275,10.08068181818182,6417.660632249961,1.756055007594369,0.9760171389656457,male
1535,3V,light,0.28417702935411426,0.07618261607929341,7.460416666666666,4426.1103138624,1.2390611878508186,0.7256198582151012,male
1536,3V,light,0.15821383508050757,0.03999587344162904,7.9115079365079355,2539.7135307010517,1.3453027653514738,0.7834484862376712,female
1537,3V,light,0.18190186726766286,0.053486545039003915,6.801780415430266,2740.3609058527454,1.516497297521444,0.7846473334600383,female
1538,3V,light,0.022910334648012506,0.006507265123439646,7.041463414634146,779.7019403592876,1.4281078671703187,0.84118834738541,female
1539,3V,light,0.12020981962178505,0.02936204994722767,8.188108108108109,2257.295692097361,1.337915942417178,0.7591806364363992,male
1540,3V,light,0.28923206335854235,0.057613103409965644,10.040495867768595,4605.343157507106,1.7715775651847985,0.9514395289805225,male
1541,3V,light,0.18225897328053456,0.04777284883305691,7.630232558139534,2700.195495387133,1.3052430840825893,0.7725412134842891,male
1542,3V,light,0.22243736757318688,0.05737503273471785,7.740997229916897,3278.3833312772126,1.7327499849570573,0.7611368256113558,female
1543,3V,light,0.10122765111536111,0.032695039400696756,6.192233009708738,1713.8490161504865,1.4014960772072098,0.7509288582220448,female
1544,3V,light,0.13350209898978677,0.04063072857562315,6.571484375000001,2128.4650939675894,1.5147242447904614,0.7954778116484169,female
1545,3V,light,0.2342536087546523,0.04951870045154072,9.461217948717948,3700.309331560626,1.5744416026057269,0.891320136341915,male
1546,3V,light,0.3017704522549261,0.07784911080602795,7.757346938775511,4728.049375645829,1.5936233208363424,0.8206027938184361,male
1547,3V,light,0.3542967789037639,0.0993548284700785,7.131948881789138,4946.621099578255,1.2337515953451337,0.7275487787468145,male
1548,3V,light,0.4099418313983478,0.11197257425821146,7.3120567375886525,5696.276446555603,1.4815597099027744,0.7742170601799917,female
1549,3V,light,0.3255457770230056,0.0863402982231992,7.540992647058822,4926.464830385637,1.77089212085858,0.8677829494520002,female
1550,3V,light,0.3780721036718434,0.09308563402188663,8.11655290102389,5803.245610814323,1.6670516978987115,0.8705689667667824,female
1551,3V,light,0.18601255426027474,0.04332886289509813,8.586080586080586,3095.790905174285,1.5099080600072388,0.8252369706238972,male
1552,3V,light,0.30825391031084093,0.06539007880139351,9.428155339805825,4804.66636469305,1.6801604180612855,0.9119018740985995,male
1553,3V,light,0.24857752771539443,0.060866735971685466,8.175456919060052,3868.8788817498244,1.2123849475790056,0.7355186329228421,male
1554,3V,light,0.1701570472887718,0.05158197963702158,6.597538461538461,2651.4034537615253,1.3132446005890166,0.7404926402279113,female
1555,3V,light,0.2551006642171839,0.05856538611095681,8.711653116531167,3911.9368729220614,1.7146369572528788,0.9107566884370956,female
