saccade_duration_msec,saccade_type,species,dataset,bodypart,id
1466.6666666666665,intersaccade,rockhopper,open,body,open body rockhopper
200.0,intersaccade,rockhopper,open,body,open body rockhopper
1100.0,intersaccade,rockhopper,open,body,open body rockhopper
400.0,intersaccade,rockhopper,open,body,open body rockhopper
1300.0,intersaccade,rockhopper,open,body,open body rockhopper
3666.6666666666665,intersaccade,rockhopper,open,body,open body rockhopper
3300.0,intersaccade,rockhopper,open,body,open body rockhopper
1066.666666666667,intersaccade,rockhopper,open,body,open body rockhopper
2233.3333333333335,intersaccade,rockhopper,open,body,open body rockhopper
600.0,intersaccade,rockhopper,open,body,open body rockhopper
33.3333333333333,intersaccade,rockhopper,open,body,open body rockhopper
500.0,intersaccade,rockhopper,open,body,open body rockhopper
300.0,intersaccade,rockhopper,open,body,open body rockhopper
433.3333333333333,intersaccade,rockhopper,open,body,open body rockhopper
233.33333333333331,intersaccade,rockhopper,open,body,open body rockhopper
1600.0,intersaccade,rockhopper,open,body,open body rockhopper
1366.6666666666667,intersaccade,rockhopper,open,body,open body rockhopper
466.6666666666667,intersaccade,rockhopper,open,body,open body rockhopper
500.0,intersaccade,rockhopper,open,body,open body rockhopper
900.0,intersaccade,rockhopper,open,body,open body rockhopper
533.3333333333334,intersaccade,rockhopper,open,body,open body rockhopper
500.0,intersaccade,rockhopper,open,body,open body rockhopper
800.0,intersaccade,rockhopper,open,body,open body rockhopper
10200.0,intersaccade,rockhopper,open,body,open body rockhopper
4800.0,intersaccade,rockhopper,open,body,open body rockhopper
2433.333333333333,intersaccade,rockhopper,open,body,open body rockhopper
1966.6666666666663,intersaccade,rockhopper,open,body,open body rockhopper
533.3333333333334,intersaccade,rockhopper,open,body,open body rockhopper
133.33333333333331,intersaccade,rockhopper,open,body,open body rockhopper
66.6666666666666,intersaccade,rockhopper,open,body,open body rockhopper
500.0,intersaccade,rockhopper,open,body,open body rockhopper
66.6666666666666,intersaccade,rockhopper,open,body,open body rockhopper
400.0,intersaccade,rockhopper,open,body,open body rockhopper
300.0,intersaccade,rockhopper,open,body,open body rockhopper
1066.666666666667,intersaccade,rockhopper,open,body,open body rockhopper
600.0,intersaccade,rockhopper,open,body,open body rockhopper
1066.666666666667,intersaccade,rockhopper,open,body,open body rockhopper
1066.666666666667,intersaccade,rockhopper,open,body,open body rockhopper
266.66666666666663,intersaccade,rockhopper,open,body,open body rockhopper
500.0,intersaccade,rockhopper,open,body,open body rockhopper
17233.333333333336,intersaccade,rockhopper,open,body,open body rockhopper
2633.3333333333335,intersaccade,rockhopper,open,body,open body rockhopper
7200.0,intersaccade,rockhopper,open,body,open body rockhopper
2800.0,intersaccade,rockhopper,open,body,open body rockhopper
1533.3333333333335,intersaccade,rockhopper,open,body,open body rockhopper
400.0,intersaccade,rockhopper,open,body,open body rockhopper
1500.0,intersaccade,rockhopper,open,body,open body rockhopper
19300.0,intersaccade,rockhopper,open,body,open body rockhopper
1400.0,intersaccade,rockhopper,open,body,open body rockhopper
1800.0,intersaccade,rockhopper,open,body,open body rockhopper
433.3333333333333,intersaccade,rockhopper,open,body,open body rockhopper
8800.0,intersaccade,rockhopper,open,body,open body rockhopper
53533.33333333333,intersaccade,rockhopper,open,body,open body rockhopper
3033.333333333333,intersaccade,rockhopper,open,body,open body rockhopper
533.3333333333334,intersaccade,rockhopper,open,body,open body rockhopper
5700.0,intersaccade,rockhopper,open,body,open body rockhopper
8533.333333333334,intersaccade,rockhopper,open,body,open body rockhopper
1066.666666666667,intersaccade,rockhopper,open,body,open body rockhopper
366.6666666666666,intersaccade,rockhopper,open,body,open body rockhopper
2633.3333333333335,intersaccade,rockhopper,open,body,open body rockhopper
666.6666666666666,intersaccade,rockhopper,open,body,open body rockhopper
1866.6666666666667,intersaccade,rockhopper,open,body,open body rockhopper
10666.666666666666,intersaccade,rockhopper,open,body,open body rockhopper
2633.3333333333335,intersaccade,rockhopper,open,body,open body rockhopper
466.6666666666667,intersaccade,rockhopper,open,body,open body rockhopper
1166.6666666666667,intersaccade,rockhopper,open,body,open body rockhopper
9600.0,intersaccade,rockhopper,open,body,open body rockhopper
4166.666666666667,intersaccade,rockhopper,open,body,open body rockhopper
1866.6666666666667,intersaccade,rockhopper,open,body,open body rockhopper
500.0,intersaccade,rockhopper,open,body,open body rockhopper
2000.0,intersaccade,rockhopper,open,body,open body rockhopper
1233.3333333333335,intersaccade,rockhopper,open,body,open body rockhopper
100.0,intersaccade,rockhopper,open,body,open body rockhopper
633.3333333333333,intersaccade,rockhopper,open,body,open body rockhopper
1400.0,intersaccade,rockhopper,open,body,open body rockhopper
1466.6666666666665,intersaccade,rockhopper,open,body,open body rockhopper
1066.666666666667,intersaccade,rockhopper,open,body,open body rockhopper
14900.0,intersaccade,rockhopper,open,body,open body rockhopper
2900.0,intersaccade,rockhopper,open,body,open body rockhopper
766.6666666666667,intersaccade,rockhopper,open,body,open body rockhopper
966.6666666666667,intersaccade,rockhopper,open,body,open body rockhopper
500.0,intersaccade,rockhopper,open,body,open body rockhopper
1766.6666666666665,intersaccade,rockhopper,open,body,open body rockhopper
266.66666666666663,intersaccade,rockhopper,open,body,open body rockhopper
933.3333333333333,intersaccade,rockhopper,open,body,open body rockhopper
100.0,intersaccade,rockhopper,open,body,open body rockhopper
500.0,intersaccade,rockhopper,open,body,open body rockhopper
433.3333333333333,intersaccade,rockhopper,open,body,open body rockhopper
166.6666666666666,intersaccade,rockhopper,open,body,open body rockhopper
1733.3333333333335,intersaccade,rockhopper,open,body,open body rockhopper
700.0,intersaccade,rockhopper,open,body,open body rockhopper
266.66666666666663,intersaccade,rockhopper,open,body,open body rockhopper
400.0,intersaccade,rockhopper,open,body,open body rockhopper
33.3333333333333,intersaccade,rockhopper,open,body,open body rockhopper
1166.6666666666667,intersaccade,rockhopper,open,body,open body rockhopper
