species,angle_deg,sacc_dur_sec,speed_deg_per_sec
rockhopper,51.4394464700489,0.426836573405728,120.513212023079
rockhopper,53.1612814802346,0.500309797512883,106.256726821077
rockhopper,54.3591303572951,0.377458258916321,144.01362024336
rockhopper,48.5186901434749,0.351822091625233,137.906889016958
rockhopper,44.7333799853842,0.286892871746522,155.923636976618
rockhopper,46.5342701373232,0.257370155521987,180.806784076983
rockhopper,52.6630996528905,0.250790961230253,209.988029052371
rockhopper,41.6107498034942,0.429030955874964,96.9877563231619
rockhopper,51.6598969651458,0.324587631159693,159.15546991293
rockhopper,51.2784849521517,0.335017965527103,153.061895864218
rockhopper,37.6920884295165,0.323550624692477,116.495180515697
rockhopper,51.2038885692239,0.244402406375502,209.506482888527
rockhopper,30.9812246856436,0.875053627308243,35.4049440157686
rockhopper,24.7770093698901,0.162005286236016,152.939511700834
rockhopper,38.843841278288,0.283407989724058,137.05979607741
rockhopper,48.467055713711,0.324423722616865,149.394302373348
rockhopper,37.8739534723661,0.223846948104504,169.195755372481
rockhopper,48.1323233914643,0.393694458678952,122.258066707297
rockhopper,47.2068390400263,0.34950828041633,135.066439581328
rockhopper,40.8909524893958,0.329870388454577,123.960664311117
rockhopper,36.0771531966448,0.250055936823353,144.276331347937
rockhopper,52.6226557276522,0.306804193113851,171.518697947276
rockhopper,30.6588461404976,0.419707573513891,73.0481127224238
rockhopper,23.2595287613516,0.378127508473186,61.5123952638875
rockhopper,48.2987334038261,0.283191534183345,170.551473380402
rockhopper,58.9068994745405,0.390529577907044,150.838509570105
rockhopper,54.2030247082896,0.514594142023062,105.331600735285
rockhopper,53.6893282056345,0.540647422979426,99.3056212304883
rockhopper,64.6096971412651,0.356797603320467,181.082206102248
rockhopper,50.1403214869653,0.355476290006717,141.051099318095
rockhopper,21.2902050102613,0.793464309902978,26.8319630064579
rockhopper,29.155638355656,0.506808583967067,57.5279095066601
rockhopper,24.9784026207185,0.192031633987502,130.074415876418
rockhopper,52.0577362144377,0.393683639672471,132.232409397931
rockhopper,50.5021660179458,0.339386691448476,148.80420267043
rockhopper,54.0506744709049,0.406350261760588,133.014986225726
rockhopper,52.0093360669199,0.449674191281107,115.66004248264
rockhopper,42.3410661690822,0.298368148912431,141.908800665949
rockhopper,39.4188825958298,0.228488620510154,172.520112852088
rockhopper,41.3915788844171,0.445154411661764,92.9825197730876
rockhopper,48.4957183502905,0.337720136422727,143.597355088084
rockhopper,44.3900270890849,0.235174762221853,188.753362264312
rockhopper,61.6882179500545,0.423305211015592,145.729880815907
rockhopper,23.490588918918,0.788037357896981,29.8089788301494
rockhopper,47.1150556936511,0.330335819628906,142.627753013825
rockhopper,45.8577094045743,0.611147406546795,75.0354315723713
rockhopper,36.1552729212543,0.21550538666736,167.769694671536
rockhopper,44.6025422002187,0.294453298243506,151.475777198914
rockhopper,45.2069677564144,0.260467811129547,173.560669782456
rockhopper,12.4048399091047,0.677775228671343,18.3022916512045
rockhopper,59.728267624995,0.449286690912455,132.940211301815
rockhopper,53.0121660006514,0.292159292343088,181.449529041158
rockhopper,26.9985802817981,0.181581868495167,148.685441479068
rockhopper,44.7345553417205,0.303249160033355,147.517491348698
rockhopper,18.4367120079072,0.565698284591129,32.5910693210476
rockhopper,32.4253961918581,0.217334943716764,149.195502744904
rockhopper,29.4567279510604,0.223793550854164,131.624561291563
rockhopper,40.6673031076775,0.285854517743697,142.265735132235
rockhopper,52.0511205591019,0.40669111411818,127.986864605988
rockhopper,43.7231085141536,0.301984552069013,144.785911115617
rockhopper,24.0036213149389,0.827193455808232,29.0181470203793
rockhopper,60.0171236446502,0.324021564453946,185.225707880873
rockhopper,40.275844808155,0.571219818040854,70.5084864637426
rockhopper,59.3709661423542,0.35133724621541,168.985687631744
rockhopper,49.5678493569194,0.311804299149628,158.971026031725
rockhopper,50.6760416154794,0.440635762262098,115.006647112171
rockhopper,13.123826696888,0.523907645972977,25.0498857914453
rockhopper,47.7244327223578,0.318729547441094,149.733318123504
rockhopper,51.4675911624237,0.373129172422067,137.935050289249
rockhopper,42.3722470469823,0.356630681470658,118.812680031481
rockhopper,55.264128136353,0.382021180607874,144.662471458824
rockhopper,34.2741355260004,0.619439490012527,55.3308855483323
rockhopper,23.6195275586498,0.509859179892468,46.3255904574107
rockhopper,51.8188434500778,0.294268204778941,176.093925910225
rockhopper,39.7491116375394,0.283227360147649,140.343473938457
rockhopper,49.4696544187633,0.313993535849302,157.549913519576
rockhopper,40.6184727098913,0.249202861394986,162.993604818651
rockhopper,11.4934866463473,0.557517729509809,20.6154639359232
rockhopper,29.4808920273171,0.177623126694412,165.97440083372
rockhopper,53.0449541682212,0.384373679578166,138.003606871407
rockhopper,47.8423394651042,0.2862781100307,167.118399167766
rockhopper,35.8972048471874,0.282958452877422,126.86387164669
rockhopper,47.1710227180524,0.345291067173196,136.612345938251
rockhopper,34.3210182472807,0.956270000550527,35.8905102403317
rockhopper,32.8778671445547,0.214567697482746,153.228410102124
rockhopper,35.8188641235666,0.221328737615028,161.835577745303
rockhopper,65.7930189032012,0.350268111457484,187.83616535754
rockhopper,38.2981121755248,0.443952622332758,86.2662145665153
