mechanic,replicate,final_infection_rate
MK+ER,69,0.20773
MK+ER,70,0.253927
MK+ER,71,0.319442
MK+ER,72,0.472823
MK+ER,73,0.40196
MK+ER,74,0.50375
MK+ER,75,0.29365
MK+ER,76,0.216565
MK+ER,77,0.522
MK+ER,78,0.471374
MK+ER,79,0.440372
MK+ER,80,0.3541
MK+ER,81,0.318719
MK+ER,82,0.260015
MK+ER,83,0.516602
MK+ER,84,0.430879
MK+ER,85,0.564128
MK+ER,86,0.699905
MK+ER,87,0.456087
MK+ER,88,0.4556
MK+ER,89,0.444222
MK+ER,90,0.38505
MK+ER,91,0.428286
MK+ER,92,0.334917
MK+ER,93,0.48255
MK+ER,94,0.360848
MK+ER,95,0.138526
MK+ER,96,0.410982
MK+ER,97,0.385189
MK+ER,98,0.453418
MK+ER,99,0.50955
MK+ER,100,0.43325
MK+ER,101,0.498074
MK+ER,102,0.176997
MK+ER,103,0.463143
MK+ER,104,0.245669
MK+ER,105,0.387578
MK+ER,106,0.40645
MK+ER,107,0.432051
MK+ER,108,0.323135
MK+ER,109,0.21761
MK+ER,110,0.295663
MK+ER,111,0.342773
MK+ER,112,0.40722
MK+ER,113,0.563935
MK+ER,114,0.605121
MK+ER,115,0.59915
MK+ER,116,0.47464
MK+ER,117,0.458869
MK+ER,118,0.52975
MK+ER,119,0.5432
MK+ER,120,0.460611
MK+ER,121,0.314713
MK+ER,122,0.498624
MK+ER,123,0.308562
MK+ER,124,0.5118
MK+ER,125,0.267919
MK+ER,126,0.122742
MK+ER,127,0.384496
MK+ER,128,0.347556
MK+ER,129,0.39983
MK+ER,130,0.4954
MK+ER,131,0.066075
MK+ER,132,0.35075
MK+ER,133,0.60565
MK+ER,134,0.277087
MK+ER,135,0.3803
MK+ER,136,0.334334
MK+ER,137,0.447667
MK+ER,138,0.500875
MK+ER,139,0.413519
MK+ER,140,0.530477
MK+ER,141,0.23522
MK+ER,142,0.4471
MK+ER,143,0.475663
MK+ER,144,0.6484
MK+ER,145,0.550715
MK+ER,146,0.357918
MK+ER,147,0.54995
MK+ER,148,0.48815
MK+ER,149,0.32795
MK+ER,150,0.469217
MK+ER,151,0.4678
MK+ER,152,0.267424
MK+ER,153,0.4401
MK+ER,154,0.53075
MK+ER,155,0.34395
MK+ER,156,0.310471
MK+ER,157,0.22488
MK+ER,158,0.103875
MK+ER,159,0.194153
MK+ER,160,0.547077
MK+ER,161,0.49865
MK+ER,162,0.437581
MK+ER,163,0.410482
MK+ER,164,0.3776
MK+ER,165,0.311662
MK+ER,166,0.475919
MK+ER,167,0.28525
MK+ER,168,0.452181
MK+ER,169,0.55855
MK+ER,170,0.4653
MK+ER,171,0.341567
MK+ER,172,0.5005
MK+ER,173,0.364928
MK+ER,174,0.567
MK+ER,175,0.258994
MK+ER,176,0.440744
MK+ER,177,0.179653
MK+ER,178,0.381751
MK+ER,179,0.356064
MK+ER,180,0.5227
MK+ER,181,0.418788
MK+ER,182,0.487699
MK+ER,183,0.493899
MK+ER,184,0.4206
MK+ER,185,0.31685
MK+ER,186,0.5039
MK+ER,187,0.491349
MK+ER,188,0.341123
MK+ER,189,0.36585
MK+ER,190,0.51135
MK+ER,191,0.445217
MK+ER,192,0.3975
MK+ER,193,0.4717
MK+ER,194,0.351251
MK+ER,195,0.195203
MK+ER,196,0.283013
MK+ER,197,0.357175
MK+ER,198,0.377176
MK+ER,199,0.470821
MK+ER+IE,0,0.5865
MK+ER+IE,1,0.65675
MK+ER+IE,2,0.286372
MK+ER+IE,3,0.6277
MK+ER+IE,4,0.40389
MK+ER+IE,5,0.591259
MK+ER+IE,6,0.59865
MK+ER+IE,7,0.5812
MK+ER+IE,8,0.480222
MK+ER+IE,9,0.348189
MK+ER+IE,10,0.4706
MK+ER+IE,11,0.478124
MK+ER+IE,12,0.58905
MK+ER+IE,13,0.73335
MK+ER+IE,14,0.742
MK+ER+IE,15,0.7518
MK+ER+IE,16,0.62965
MK+ER+IE,17,0.547477
MK+ER+IE,18,0.71165
MK+ER+IE,19,0.67975
MK+ER+IE,20,0.659349
MK+ER+IE,21,0.489699
MK+ER+IE,22,0.68855
MK+ER+IE,23,0.4429
MK+ER+IE,24,0.66815
MK+ER+IE,25,0.485223
MK+ER+IE,26,0.244872
MK+ER+IE,27,0.551388
MK+ER+IE,28,0.559378
MK+ER+IE,29,0.585579
MK+ER+IE,30,0.65635
MK+ER+IE,31,0.119026
MK+ER+IE,32,0.52545
MK+ER+IE,33,0.77515
MK+ER+IE,34,0.412906
MK+ER+IE,35,0.60045
MK+ER+IE,36,0.5094
MK+ER+IE,37,0.6371
MK+ER+IE,38,0.6434
MK+ER+IE,39,0.59965
MK+ER+IE,40,0.696035
MK+ER+IE,41,0.373619
MK+ER+IE,42,0.5862
MK+ER+IE,43,0.63465
MK+ER+IE,44,0.77275
MK+ER+IE,45,0.7191
MK+ER+IE,46,0.475271
MK+ER+IE,47,0.708335
MK+ER+IE,48,0.65565
MK+ER+IE,49,0.46225
MK+ER+IE,50,0.6464
MK+ER+IE,51,0.6463
MK+ER+IE,52,0.389397
MK+ER+IE,53,0.60898
MK+ER+IE,54,0.68445
MK+ER+IE,55,0.4963
MK+ER+IE,56,0.5136
MK+ER+IE,57,0.3901
MK+ER+IE,58,0.202954
MK+ER+IE,59,0.393809
MK+ER+IE,60,0.6893
MK+ER+IE,61,0.63725
MK+ER+IE,62,0.5941
MK+ER+IE,63,0.60021
MK+ER+IE,64,0.523829
MK+ER+IE,65,0.462643
MK+ER+IE,66,0.6763
MK+ER+IE,67,0.40046
MK+ER+IE,68,0.624962
MK+ER+IE,69,0.73325
MK+ER+IE,70,0.657516
MK+ER+IE,71,0.51115
MK+ER+IE,72,0.662966
MK+ER+IE,73,0.543
MK+ER+IE,74,0.7324
MK+ER+IE,75,0.455332
MK+ER+IE,76,0.581112
MK+ER+IE,77,0.272377
MK+ER+IE,78,0.5169
MK+ER+IE,79,0.4932
MK+ER+IE,80,0.70155
MK+ER+IE,81,0.59661
MK+ER+IE,82,0.69155
MK+ER+IE,83,0.64065
MK+ER+IE,84,0.60355
MK+ER+IE,85,0.4963
MK+ER+IE,86,0.6534
MK+ER+IE,87,0.650033
MK+ER+IE,88,0.49515
MK+ER+IE,89,0.56095
MK+ER+IE,90,0.6809
MK+ER+IE,91,0.60965
MK+ER+IE,92,0.56785
MK+ER+IE,93,0.67895
MK+ER+IE,94,0.4923
MK+ER+IE,95,0.377538
MK+ER+IE,96,0.49635
MK+ER+IE,97,0.523881
MK+ER+IE,98,0.4961
MK+ER+IE,99,0.62495
MK+ER+IE,100,0.7186
MK+ER+IE,101,0.423364
MK+ER+IE,102,0.621855
MK+ER+IE,103,0.6965
MK+ER+IE,104,0.56285
MK+ER+IE,105,0.52215
MK+ER+IE,106,0.58645
MK+ER+IE,107,0.6072
MK+ER+IE,108,0.495349
MK+ER+IE,109,0.64285
MK+ER+IE,110,0.527603
MK+ER+IE,111,0.60183
MK+ER+IE,112,0.4651
MK+ER+IE,113,0.68005
MK+ER+IE,114,0.5528
MK+ER+IE,115,0.7697
MK+ER+IE,116,0.52075
MK+ER+IE,117,0.62945
MK+ER+IE,118,0.530477
MK+ER+IE,119,0.59355
MK+ER+IE,120,0.6502
MK+ER+IE,121,0.69415
MK+ER+IE,122,0.312988
MK+ER+IE,123,0.69465
MK+ER+IE,124,0.55905
MK+ER+IE,125,0.6129
MK+ER+IE,126,0.6745
MK+ER+IE,127,0.62345
MK+ER+IE,128,0.5793
MK+ER+IE,129,0.62555
MK+ER+IE,130,0.35595
MK+ER+IE,131,0.5911
MK+ER+IE,132,0.692885
MK+ER+IE,133,0.5404
MK+ER+IE,134,0.75295
MK+ER+IE,135,0.601
MK+ER+IE,136,0.548227
MK+ER+IE,137,0.645165
MK+ER+IE,138,0.49055
MK+ER+IE,139,0.489024
MK+ER+IE,140,0.761138
MK+ER+IE,141,0.5133
MK+ER+IE,142,0.482624
MK+ER+IE,143,0.561628
MK+ER+IE,144,0.7278
MK+ER+IE,145,0.66945
MK+ER+IE,146,0.496575
MK+ER+IE,147,0.62185
MK+ER+IE,148,0.729323
MK+ER+IE,149,0.7323
MK+ER+IE,150,0.128213
MK+ER+IE,151,0.525458
MK+ER+IE,152,0.5435
MK+ER+IE,153,0.49015
MK+ER+IE,154,0.6197
MK+ER+IE,155,0.663983
MK+ER+IE,156,0.5867
MK+ER+IE,157,0.4382
MK+ER+IE,158,0.6488
MK+ER+IE,159,0.510376
MK+ER+IE,160,0.69325
MK+ER+IE,161,0.4759
MK+ER+IE,162,0.5585
MK+ER+IE,163,0.53945
MK+ER+IE,164,0.393318
MK+ER+IE,165,0.574586
MK+ER+IE,166,0.702635
MK+ER+IE,167,0.371206
MK+ER+IE,168,0.73375
MK+ER+IE,169,0.65625
MK+ER+IE,170,0.444
MK+ER+IE,171,0.6723
MK+ER+IE,172,0.383558
MK+ER+IE,173,0.7243
MK+ER+IE,174,0.49395
MK+ER+IE,175,0.028532
MK+ER+IE,176,0.59615
MK+ER+IE,177,0.391626
MK+ER+IE,178,0.556483
MK+ER+IE,179,0.590909
MK+ER+IE,180,0.622381
MK+ER+IE,181,0.037539
MK+ER+IE,182,0.67815
MK+ER+IE,183,0.37105
MK+ER+IE,184,0.6042
MK+ER+IE,185,0.7108
MK+ER+IE,186,0.5562
MK+ER+IE,187,0.7353
MK+ER+IE,188,0.63465
MK+ER+IE,189,0.35065
MK+ER+IE,190,0.57545
MK+ER+IE,191,0.729
MK+ER+IE,192,0.465293
MK+ER+IE,193,0.7311
MK+ER+IE,194,0.66265
MK+ER+IE,195,0.668517
MK+ER+IE,196,0.64745
MK+ER+IE,197,0.58595
MK+ER+IE,198,0.66345
MK+ER+IE,199,0.643132
CI,0,0.150131
CI,1,0.103501
CI,2,0.172424
CI,3,0.225623
CI,4,0.11198
CI,5,0.036636
CI,6,0.150005
CI,7,0.121912
CI,8,0.076605
CI,9,0.179154
CI,10,0.081893
CI,11,0.254047
CI,12,0.094155
CI,13,0.195327
CI,14,0.198548
CI,15,0.196043
CI,16,0.078892
CI,17,0.22479
CI,18,0.189621
CI,19,0.460909
CI,20,0.128799
CI,21,0.230877
CI,22,0.15088
CI,23,0.091608
CI,24,0.090974
CI,25,0.148114
CI,26,0.07579
CI,27,0.144382
CI,28,0.174063
CI,29,0.170332
CI,30,0.09013
CI,31,0.119361
CI,32,0.251648
CI,33,0.022519
CI,34,0.169916
CI,35,0.089401
CI,36,0.159785
CI,37,0.077433
CI,38,0.089259
CI,39,0.063222
CI,40,0.094182
CI,41,0.08372
CI,42,0.191056
CI,43,0.107629
CI,44,0.137256
CI,45,0.10808
CI,46,0.079148
CI,47,0.178715
CI,48,0.419961
CI,49,0.206037
CI,50,0.071301
CI,51,0.098384
CI,52,0.134909
CI,53,0.129097
CI,54,0.093055
CI,55,0.115643
CI,56,0.270235
CI,57,0.168076
CI,58,0.193859
CI,59,0.248465
CI,60,0.127583
CI,61,0.054954
CI,62,0.097458
CI,63,0.105753
CI,64,0.09552
CI,65,0.138262
CI,66,0.211831
CI,67,0.124475
CI,68,0.134487
CI,69,0.133854
CI,70,0.069632
CI,71,0.199452
CI,72,0.18044
CI,73,0.27379
CI,74,0.167301
CI,75,0.114415
CI,76,0.147241
CI,77,0.067969
CI,78,0.167583
CI,79,0.111026
CI,80,0.274412
CI,81,0.194195
CI,82,0.153656
CI,83,0.096147
CI,84,0.056473
CI,85,0.166624
CI,86,0.146508
CI,87,0.199547
CI,88,0.106837
CI,89,0.349137
CI,90,0.186815
CI,91,0.016867
CI,92,0.11771
CI,93,0.18648
CI,94,0.159688
CI,95,0.071608
CI,96,0.071827
CI,97,0.154174
CI,98,0.244263
CI,99,0.096733
CI,100,0.131723
CI,101,0.103776
CI,102,0.063719
CI,103,0.128982
CI,104,0.13741
CI,105,0.219139
CI,106,0.097889
CI,107,0.122848
CI,108,0.167413
CI,109,0.107639
CI,110,0.121882
CI,111,0.094547
CI,112,0.035369
CI,113,0.316238
CI,114,0.165796
CI,115,0.055126
CI,116,0.186672
CI,117,0.076408
CI,118,0.176983
CI,119,0.082092
CI,120,0.065743
CI,121,0.106308
CI,122,0.100143
CI,123,0.178435
CI,124,0.17777
CI,125,0.138441
CI,126,0.074655
CI,127,0.057514
CI,128,0.16101
CI,129,0.188454
CI,130,0.139437
CI,131,0.133612
CI,132,0.266304
CI,133,0.1485
CI,134,0.131071
CI,135,0.115605
CI,136,0.057636
CI,137,0.218449
CI,138,0.083975
CI,139,0.017265
CI,140,0.042982
CI,141,0.058857
CI,142,0.121944
CI,143,0.086427
CI,144,0.018154
CI,145,0.078853
CI,146,0.07265
CI,147,0.135554
CI,148,0.259926
CI,149,0.142659
CI,150,0.148057
CI,151,0.023109
CI,152,0.108591
CI,153,0.18816
CI,154,0.172746
CI,155,0.244413
CI,156,0.162407
CI,157,0.066684
CI,158,0.12039
CI,159,0.360333
CI,160,0.086335
CI,161,0.037426
CI,162,0.030215
CI,163,0.077366
CI,164,0.157732
CI,165,0.109275
CI,166,0.091672
CI,167,0.225578
CI,168,0.138223
CI,169,0.263975
CI,170,0.13497
CI,171,0.194713
CI,172,0.144188
CI,173,0.064743
CI,174,0.141654
CI,175,0.070195
CI,176,0.227834
CI,177,0.243136
CI,178,0.020911
CI,179,0.2582
CI,180,0.116831
CI,181,0.274265
CI,182,0.191408
CI,183,0.141469
CI,184,0.002791
CI,185,0.119662
CI,186,0.247949
CI,187,0.168419
CI,188,0.213389
CI,189,0.183251
CI,190,0.184508
CI,191,0.061195
CI,192,0.235163
CI,193,0.172343
CI,194,0.099959
CI,195,0.069924
CI,196,0.174755
CI,197,0.014527
CI,198,0.118115
CI,199,0.171581
CI+IE,0,0.22608
CI+IE,1,0.195553
CI+IE,2,0.136257
CI+IE,3,0.254506
CI+IE,4,0.284043
CI+IE,5,0.33354
CI+IE,6,0.18128
CI+IE,7,0.207201
CI+IE,8,0.279149
CI+IE,9,0.23071
CI+IE,10,0.219006
CI+IE,11,0.210832
CI+IE,12,0.067001
CI+IE,13,0.455501
CI+IE,14,0.3115
CI+IE,15,0.091867
CI+IE,16,0.299164
CI+IE,17,0.180533
CI+IE,18,0.305402
CI+IE,19,0.143209
CI+IE,20,0.107416
CI+IE,21,0.183179
CI+IE,22,0.18053
CI+IE,23,0.250781
CI+IE,24,0.266746
CI+IE,25,0.233022
CI+IE,26,0.11949
CI+IE,27,0.114418
CI+IE,28,0.313527
CI+IE,29,0.291966
CI+IE,30,0.252657
CI+IE,31,0.216323
CI+IE,32,0.361218
CI+IE,33,0.234718
CI+IE,34,0.246518
CI+IE,35,0.216488
CI+IE,36,0.098747
CI+IE,37,0.312696
CI+IE,38,0.186737
CI+IE,39,0.018035
CI+IE,40,0.090734
CI+IE,41,0.074618
CI+IE,42,0.232696
CI+IE,43,0.196104
CI+IE,44,0.050709
CI+IE,45,0.121257
CI+IE,46,0.125185
CI+IE,47,0.212127
CI+IE,48,0.389556
CI+IE,49,0.278601
CI+IE,50,0.263342
CI+IE,51,0.032329
CI+IE,52,0.144305
CI+IE,53,0.340297
CI+IE,54,0.323399
CI+IE,55,0.439372
CI+IE,56,0.35439
CI+IE,57,0.122405
CI+IE,58,0.202727
CI+IE,59,0.587586
CI+IE,60,0.166324
CI+IE,61,0.141512
CI+IE,62,0.060787
CI+IE,63,0.094753
CI+IE,64,0.266698
CI+IE,65,0.216372
CI+IE,66,0.188232
CI+IE,67,0.411246
CI+IE,68,0.254243
CI+IE,69,0.470555
CI+IE,70,0.258165
CI+IE,71,0.331194
CI+IE,72,0.246753
CI+IE,73,0.153386
CI+IE,74,0.223278
CI+IE,75,0.129763
CI+IE,76,0.391983
CI+IE,77,0.437053
CI+IE,78,0.050822
CI+IE,79,0.405882
CI+IE,80,0.161935
CI+IE,81,0.439482
CI+IE,82,0.314801
CI+IE,83,0.271565
CI+IE,84,0.005724
CI+IE,85,0.275715
CI+IE,86,0.367614
CI+IE,87,0.309871
CI+IE,88,0.317409
CI+IE,89,0.304143
CI+IE,90,0.264342
CI+IE,91,0.109504
CI+IE,92,0.410912
CI+IE,93,0.215555
CI+IE,94,0.196558
CI+IE,95,0.149531
CI+IE,96,0.266612
CI+IE,97,0.025113
CI+IE,98,0.187526
CI+IE,99,0.287597
CI+IE,100,0.174337
CI+IE,101,0.174288
CI+IE,102,0.316504
CI+IE,103,0.185587
CI+IE,104,0.331339
CI+IE,105,0.248154
CI+IE,106,0.581987
CI+IE,107,0.362727
CI+IE,108,0.257755
CI+IE,109,0.160297
CI+IE,110,0.144269
CI+IE,111,0.250077
CI+IE,112,0.235394
CI+IE,113,0.327199
CI+IE,114,0.259124
CI+IE,115,0.193306
CI+IE,116,0.30303
CI+IE,117,0.313565
CI+IE,118,0.129529
CI+IE,119,0.203494
CI+IE,120,0.507023
CI+IE,121,0.514526
CI+IE,122,0.040477
CI+IE,123,0.403446
CI+IE,124,0.303716
CI+IE,125,0.274593
CI+IE,126,0.336914
CI+IE,127,0.290549
CI+IE,128,0.446015
CI+IE,129,0.244673
CI+IE,130,0.366448
CI+IE,131,0.361812
CI+IE,132,0.144928
CI+IE,133,0.245204
CI+IE,134,0.399156
CI+IE,135,0.351887
CI+IE,136,0.380595
CI+IE,137,0.384758
CI+IE,138,0.2431
CI+IE,139,0.202865
CI+IE,140,0.33232
CI+IE,141,0.246856
CI+IE,142,0.109559
CI+IE,143,0.447292
CI+IE,144,0.503744
CI+IE,145,0.223075
CI+IE,146,0.144335
CI+IE,147,0.1578
CI+IE,148,0.362313
CI+IE,149,0.292419
CI+IE,150,0.184343
CI+IE,151,0.083312
CI+IE,152,0.12809
CI+IE,153,0.309589
CI+IE,154,0.129724
CI+IE,155,0.355093
CI+IE,156,0.241967
CI+IE,157,0.282679
CI+IE,158,0.219865
CI+IE,159,0.04766
CI+IE,160,0.055423
CI+IE,161,0.163208
CI+IE,162,0.577615
CI+IE,163,0.133402
CI+IE,164,0.473877
CI+IE,165,0.387667
CI+IE,166,0.306787
CI+IE,167,0.499021
CI+IE,168,0.187972
CI+IE,169,0.404013
CI+IE,170,0.178714
CI+IE,171,0.169533
CI+IE,172,0.196045
CI+IE,173,0.315273
CI+IE,174,0.490121
CI+IE,175,0.273901
CI+IE,176,0.445838
CI+IE,177,0.277143
CI+IE,178,0.312622
CI+IE,179,0.478241
CI+IE,180,0.214014
CI+IE,181,0.314075
CI+IE,182,0.429072
CI+IE,183,0.144902
CI+IE,184,0.179393
CI+IE,185,0.17648
CI+IE,186,0.020114
CI+IE,187,0.186957
CI+IE,188,0.359281
CI+IE,189,0.245252
CI+IE,190,0.30456
CI+IE,191,0.538465
CI+IE,192,0.285935
CI+IE,193,0.332681
CI+IE,194,0.356701
CI+IE,195,0.476315
CI+IE,196,0.201529
CI+IE,197,0.177033
CI+IE,198,0.455241
CI+IE,199,0.175301
CI+ER,0,0.198214
CI+ER,1,0.294757
CI+ER,2,0.328204
CI+ER,3,0.087114
CI+ER,4,0.610397
CI+ER,5,0.249143
CI+ER,6,0.237304
CI+ER,7,0.206428
CI+ER,8,0.221115
CI+ER,9,0.257589
CI+ER,10,0.16781
CI+ER,11,0.275678
CI+ER,12,0.326045
CI+ER,13,0.237068
CI+ER,14,0.143524
CI+ER,15,0.14862
CI+ER,16,0.115538
CI+ER,17,0.254629
CI+ER,18,0.158751
CI+ER,19,0.111946
CI+ER,20,0.226013
CI+ER,21,0.24184
CI+ER,22,0.127907
CI+ER,23,0.121217
CI+ER,24,0.281203
CI+ER,25,0.335479
CI+ER,26,0.247489
CI+ER,27,0.253645
CI+ER,28,0.26975
CI+ER,29,0.239095
CI+ER,30,0.207092
CI+ER,31,0.189196
CI+ER,32,0.280523
CI+ER,33,0.304556
CI+ER,34,0.259891
CI+ER,35,0.163084
CI+ER,36,0.293293
CI+ER,37,0.414175
CI+ER,38,0.082733
CI+ER,39,0.359545
CI+ER,40,0.223366
CI+ER,41,0.142645
CI+ER,42,0.08559
CI+ER,43,0.143275
CI+ER,44,0.08449
CI+ER,45,0.129851
CI+ER,46,0.199742
CI+ER,47,0.174506
CI+ER,48,0.223789
CI+ER,49,0.165835
CI+ER,50,0.290476
CI+ER,51,0.224623
CI+ER,52,0.066555
CI+ER,53,0.265708
CI+ER,54,0.035042
CI+ER,55,0.15505
CI+ER,56,0.323229
CI+ER,57,0.229285
CI+ER,58,0.158648
CI+ER,59,0.204095
CI+ER,60,0.171068
CI+ER,61,0.431831
CI+ER,62,0.42485
CI+ER,63,0.126926
CI+ER,64,0.22491
CI+ER,65,0.28022
CI+ER,66,0.128166
CI+ER,67,0.299087
CI+ER,68,0.156533
CI+ER,69,0.284642
CI+ER,70,0.163868
CI+ER,71,0.192296
CI+ER,72,0.104874
CI+ER,73,0.182137
CI+ER,74,0.358114
CI+ER,75,0.236846
CI+ER,76,0.339715
CI+ER,77,0.09147
CI+ER,78,0.264709
CI+ER,79,0.276931
CI+ER,80,0.187739
CI+ER,81,0.158122
CI+ER,82,0.252396
CI+ER,83,0.272596
CI+ER,84,0.119012
CI+ER,85,0.236881
CI+ER,86,0.056714
CI+ER,87,0.287969
CI+ER,88,0.351308
CI+ER,89,0.255022
CI+ER,90,0.297441
CI+ER,91,0.252972
CI+ER,92,0.296448
CI+ER,93,0.317546
CI+ER,94,0.452733
CI+ER,95,0.102075
CI+ER,96,0.182564
CI+ER,97,0.156951
CI+ER,98,0.132979
CI+ER,99,0.282642
CI+ER,100,0.295219
CI+ER,101,0.262658
CI+ER,102,0.295106
CI+ER,103,0.102967
CI+ER,104,0.08129
CI+ER,105,0.106387
CI+ER,106,0.263956
CI+ER,107,0.398911
CI+ER,108,0.196358
CI+ER,109,0.212054
CI+ER,110,0.165255
CI+ER,111,0.213271
CI+ER,112,0.216711
CI+ER,113,0.106216
CI+ER,114,0.187452
CI+ER,115,0.096607
CI+ER,116,0.25168
CI+ER,117,0.295344
CI+ER,118,0.240318
CI+ER,119,0.247408
CI+ER,120,0.211017
CI+ER,121,0.218093
CI+ER,122,0.30056
CI+ER,123,0.502448
CI+ER,124,0.220906
CI+ER,125,0.107571
CI+ER,126,0.12016
CI+ER,127,0.354991
CI+ER,128,0.260657
CI+ER,129,0.177099
CI+ER,130,0.225292
CI+ER,131,0.266067
CI+ER,132,0.241585
CI+ER,133,0.158796
CI+ER,134,0.092918
CI+ER,135,0.227838
CI+ER,136,0.095079
CI+ER,137,0.09622
CI+ER,138,0.188992
CI+ER,139,0.206859
CI+ER,140,0.176091
CI+ER,141,0.194208
CI+ER,142,0.065476
CI+ER,143,0.047913
CI+ER,144,0.221265
CI+ER,145,0.201319
CI+ER,146,0.24047
CI+ER,147,0.166427
CI+ER,148,0.090429
CI+ER,149,0.236373
CI+ER,150,0.333022
CI+ER,151,0.204289
CI+ER,152,0.221753
CI+ER,153,0.108389
CI+ER,154,0.369865
CI+ER,155,0.042152
CI+ER,156,0.34846
CI+ER,157,0.092131
CI+ER,158,0.168365
CI+ER,159,0.083602
CI+ER,160,0.330798
CI+ER,161,0.289937
CI+ER,162,0.141784
CI+ER,163,0.232158
CI+ER,164,0.184739
CI+ER,165,0.174836
CI+ER,166,0.138961
CI+ER,167,0.230062
CI+ER,168,0.225364
CI+ER,169,0.155837
CI+ER,170,0.166099
CI+ER,171,0.279216
CI+ER,172,0.539107
CI+ER,173,0.27674
CI+ER,174,0.166118
CI+ER,175,0.49823
CI+ER,176,0.125822
CI+ER,177,0.081548
CI+ER,178,0.176093
CI+ER,179,0.24656
CI+ER,180,0.123061
CI+ER,181,0.137091
CI+ER,182,0.138099
CI+ER,183,0.165389
CI+ER,184,0.204843
CI+ER,185,0.26401
CI+ER,186,0.473761
CI+ER,187,0.215202
CI+ER,188,0.109253
CI+ER,189,0.089047
CI+ER,190,0.227223
CI+ER,191,0.111043
CI+ER,192,0.232585
CI+ER,193,0.224076
CI+ER,194,0.359165
CI+ER,195,0.34623
CI+ER,196,0.130983
CI+ER,197,0.209967
CI+ER,198,0.393412
CI+ER,199,0.194569
CI+ER+IE,0,0.483721
CI+ER+IE,1,0.457976
CI+ER+IE,2,0.466395
CI+ER+IE,3,0.134946
CI+ER+IE,4,0.235116
CI+ER+IE,5,0.199908
CI+ER+IE,6,0.430046
CI+ER+IE,7,0.577813
CI+ER+IE,8,0.371244
CI+ER+IE,9,0.332541
CI+ER+IE,10,0.308508
CI+ER+IE,11,0.329861
CI+ER+IE,12,0.338905
CI+ER+IE,13,0.25
CI+ER+IE,14,0.360311
CI+ER+IE,15,0.179979
CI+ER+IE,16,0.3861
CI+ER+IE,17,0.472872
CI+ER+IE,18,0.337108
CI+ER+IE,19,0.433107
CI+ER+IE,20,0.33218
CI+ER+IE,21,0.320336
CI+ER+IE,22,0.42764
CI+ER+IE,23,0.624627
CI+ER+IE,24,0.397127
CI+ER+IE,25,0.242006
CI+ER+IE,26,0.253168
CI+ER+IE,27,0.511931
CI+ER+IE,28,0.405888
CI+ER+IE,29,0.256764
CI+ER+IE,30,0.395545
CI+ER+IE,31,0.441512
CI+ER+IE,32,0.431511
CI+ER+IE,33,0.351019
CI+ER+IE,34,0.177901
CI+ER+IE,35,0.344248
CI+ER+IE,36,0.217006
CI+ER+IE,37,0.212141
CI+ER+IE,38,0.362912
CI+ER+IE,39,0.370129
CI+ER+IE,40,0.298032
CI+ER+IE,41,0.350762
CI+ER+IE,42,0.12784
CI+ER+IE,43,0.073786
CI+ER+IE,44,0.357788
CI+ER+IE,45,0.306989
CI+ER+IE,46,0.421639
CI+ER+IE,47,0.303268
CI+ER+IE,48,0.181762
CI+ER+IE,49,0.397882
CI+ER+IE,50,0.508863
CI+ER+IE,51,0.359965
CI+ER+IE,52,0.400114
CI+ER+IE,53,0.177324
CI+ER+IE,54,0.595782
CI+ER+IE,55,0.071363
CI+ER+IE,56,0.525439
CI+ER+IE,57,0.160546
CI+ER+IE,58,0.278213
CI+ER+IE,59,0.215601
CI+ER+IE,60,0.470671
CI+ER+IE,61,0.429006
CI+ER+IE,62,0.245023
CI+ER+IE,63,0.378978
CI+ER+IE,64,0.276599
CI+ER+IE,65,0.283072
CI+ER+IE,66,0.230974
CI+ER+IE,67,0.33335
CI+ER+IE,68,0.387858
CI+ER+IE,69,0.260093
CI+ER+IE,70,0.275272
CI+ER+IE,71,0.479053
CI+ER+IE,72,0.771091
CI+ER+IE,73,0.471782
CI+ER+IE,74,0.266506
CI+ER+IE,75,0.681574
CI+ER+IE,76,0.222975
CI+ER+IE,77,0.125991
CI+ER+IE,78,0.340172
CI+ER+IE,79,0.45618
CI+ER+IE,80,0.189494
CI+ER+IE,81,0.286419
CI+ER+IE,82,0.201748
CI+ER+IE,83,0.30865
CI+ER+IE,84,0.304207
CI+ER+IE,85,0.487227
CI+ER+IE,86,0.701396
CI+ER+IE,87,0.380319
CI+ER+IE,88,0.192785
CI+ER+IE,89,0.164736
CI+ER+IE,90,0.359365
CI+ER+IE,91,0.190847
CI+ER+IE,92,0.395274
CI+ER+IE,93,0.369915
CI+ER+IE,94,0.530521
CI+ER+IE,95,0.583941
CI+ER+IE,96,0.240976
CI+ER+IE,97,0.3177
CI+ER+IE,98,0.591176
CI+ER+IE,99,0.374482
CI+ER+IE,100,0.634026
CI+ER+IE,101,0.005673
CI+ER+IE,102,0.400217
CI+ER+IE,103,0.025654
CI+ER+IE,104,0.277042
CI+ER+IE,105,0.497003
CI+ER+IE,106,0.472041
CI+ER+IE,107,0.412118
CI+ER+IE,108,0.392475
CI+ER+IE,109,0.726697
CI+ER+IE,110,0.392135
CI+ER+IE,111,0.247567
CI+ER+IE,112,0.34432
CI+ER+IE,113,0.488696
CI+ER+IE,114,0.413461
CI+ER+IE,115,0.522924
CI+ER+IE,116,0.313792
CI+ER+IE,117,0.298762
